epochs ,dimensions ,loss               ,pos_rank           ,mrr                 ,r1                  ,r10                 ,r50                ,auc                ,count
50.0   ,50.0       ,61.365166666666674 ,107.06033333333333 ,0.2684313333333333  ,0.21799133333333331 ,0.35192700000000005 ,0.5152100000000001 ,0.759471           ,601.0
50.0   ,100.0      ,58.3852            ,104.75413333333334 ,0.2827173333333333  ,0.23334             ,0.3641206666666667  ,0.5336643333333334 ,0.7522403333333333 ,601.0
50.0   ,200.0      ,56.053333333333335 ,106.90433333333334 ,0.28941766666666663 ,0.23629699999999998 ,0.38443             ,0.541173           ,0.743839           ,601.0
50.0   ,400.0      ,55.584399999999995 ,114.56903333333334 ,0.2856193333333333  ,0.22604333333333335 ,0.38844066666666666 ,0.533815           ,0.7286239999999999 ,601.0
100.0  ,50.0       ,60.2714            ,102.3898           ,0.260538            ,0.209962            ,0.3427896666666667  ,0.517644           ,0.7652783333333334 ,601.0
100.0  ,100.0      ,57.955999999999996 ,102.4199           ,0.28074266666666664 ,0.229888            ,0.36780566666666664 ,0.5410573333333334 ,0.756546           ,601.0
100.0  ,200.0      ,55.21126666666667  ,103.33083333333333 ,0.290692            ,0.23285999999999998 ,0.3873256666666667  ,0.5581149999999999 ,0.7556236666666667 ,601.0
100.0  ,400.0      ,54.60803333333334  ,109.64203333333334 ,0.29238633333333336 ,0.23645666666666668 ,0.38747400000000004 ,0.5380163333333333 ,0.7464413333333333 ,601.0
200.0  ,50.0       ,56.69146666666666  ,110.67433333333334 ,0.287286            ,0.23217633333333332 ,0.382803            ,0.540345           ,0.7210203333333333 ,601.0
200.0  ,100.0      ,56.49436666666666  ,117.71499999999999 ,0.2795936666666667  ,0.22111899999999998 ,0.38934433333333335 ,0.5236753333333333 ,0.7257263333333333 ,601.0
200.0  ,200.0      ,59.75266666666667  ,99.13923333333332  ,0.2734493333333334  ,0.22345433333333334 ,0.3644156666666667  ,0.5292146666666667 ,0.7596526666666668 ,601.0
200.0  ,400.0      ,58.4451            ,105.61800000000001 ,0.2829506666666667  ,0.23375866666666667 ,0.3651933333333333  ,0.5266643333333334 ,0.7481706666666668 ,601.0
400.0  ,50.0       ,56.794533333333334 ,110.14066666666668 ,0.29096733333333336 ,0.239536            ,0.37528433333333333 ,0.5350186666666666 ,0.7472813333333335 ,601.0
400.0  ,100.0      ,56.09803333333334  ,116.41833333333334 ,0.29064700000000004 ,0.23679133333333333 ,0.3890693333333333  ,0.531049           ,0.7431856666666666 ,601.0
400.0  ,200.0      ,59.93516666666667  ,101.04289999999999 ,0.2664466666666667  ,0.217294            ,0.347137            ,0.5268416666666668 ,0.769483           ,601.0
400.0  ,400.0      ,57.764633333333336 ,102.77640000000001 ,0.27655566666666664 ,0.22528600000000001 ,0.36599966666666667 ,0.5398526666666666 ,0.7581636666666666 ,601.0
