epochs ,dimensions ,loss               ,pos_rank           ,mrr                  ,r1                   ,r10                  ,r50                 ,auc                 ,count
50.0   ,50.0       ,12.5079            ,375.5416666666667  ,0.06292926666666666  ,0.03838543333333333  ,0.11591533333333333  ,0.179485            ,0.31501633333333334 ,598.0
50.0   ,100.0      ,12.509799999999998 ,381.724            ,0.07178196666666666  ,0.044354533333333335 ,0.13041866666666668  ,0.18700333333333333 ,0.31704             ,598.0
50.0   ,200.0      ,12.522133333333334 ,384.8766666666667  ,0.023251033333333334 ,0.011957386666666667 ,0.02255683333333333  ,0.17361266666666667 ,0.289848            ,598.0
50.0   ,400.0      ,12.530533333333333 ,385.32300000000004 ,0.023186633333333335 ,0.012806986666666666 ,0.01727216666666667  ,0.182831            ,0.2752806666666667  ,598.0
100.0  ,50.0       ,12.516533333333333 ,391.1466666666667  ,0.02578206666666667  ,0.017812433333333332 ,0.024788033333333334 ,0.10923166666666667 ,0.279269            ,598.0
100.0  ,100.0      ,12.522433333333334 ,393.7516666666667  ,0.020758699999999998 ,0.011976366666666667 ,0.018646366666666667 ,0.12428433333333333 ,0.2591583333333333  ,598.0
100.0  ,200.0      ,12.530266666666668 ,390.21233333333333 ,0.0197802            ,0.01167587           ,0.0155808            ,0.147152            ,0.24830033333333332 ,598.0
100.0  ,400.0      ,12.541733333333333 ,387.48499999999996 ,0.019828266666666667 ,0.010565623333333335 ,0.014469633333333334 ,0.16976033333333332 ,0.23387766666666665 ,598.0
200.0  ,50.0       ,12.5122            ,381.4446666666667  ,0.0781612            ,0.0512591            ,0.13522066666666668  ,0.18811566666666668 ,0.3318733333333333  ,598.0
200.0  ,100.0      ,12.5159            ,381.9266666666667  ,0.07738843333333334  ,0.046332333333333336 ,0.143848             ,0.18811566666666668 ,0.319712            ,598.0
200.0  ,200.0      ,12.509799999999998 ,380.02666666666664 ,0.04533373333333333  ,0.027558733333333335 ,0.07273536666666668  ,0.16135466666666665 ,0.32198933333333335 ,598.0
200.0  ,400.0      ,12.512333333333332 ,382.86999999999995 ,0.04280609999999999  ,0.024775099999999998 ,0.06543706666666667  ,0.18033866666666665 ,0.30575966666666665 ,598.0
400.0  ,50.0       ,12.516366666666665 ,384.37066666666664 ,0.04724836666666667  ,0.0304117            ,0.06269936666666667  ,0.18700333333333333 ,0.30798133333333333 ,598.0
400.0  ,100.0      ,12.521366666666665 ,383.872            ,0.04414253333333334  ,0.0278048            ,0.06042733333333333  ,0.18867599999999998 ,0.2982106666666667  ,598.0
400.0  ,200.0      ,12.512666666666666 ,386.64699999999993 ,0.0316976            ,0.020053400000000002 ,0.0387355            ,0.13823033333333334 ,0.282615            ,598.0
400.0  ,400.0      ,12.516833333333333 ,387.89799999999997 ,0.027260533333333333 ,0.01699763333333333  ,0.0278535            ,0.15720333333333333 ,0.27780866666666665 ,598.0
