epochs ,dimensions ,loss               ,pos_rank           ,mrr                  ,r1                   ,r10                 ,r50                 ,auc                 ,count
50.0   ,50.0       ,12.507666666666665 ,359.54766666666666 ,0.0755633            ,0.044228666666666666 ,0.13481166666666666 ,0.18547166666666667 ,0.36175266666666667 ,592.3333333333334
50.0   ,100.0      ,12.508933333333333 ,362.43833333333333 ,0.08450096666666666  ,0.050113             ,0.152177            ,0.20401800000000003 ,0.36589199999999994 ,592.3333333333334
50.0   ,200.0      ,12.516966666666667 ,366.0713333333333  ,0.052304266666666675 ,0.0289896            ,0.0872393           ,0.19246766666666668 ,0.34485666666666664 ,592.3333333333334
50.0   ,400.0      ,12.521833333333333 ,363.44066666666663 ,0.05056196666666666  ,0.02754183333333333  ,0.08359369999999999 ,0.20284133333333335 ,0.331433            ,592.3333333333334
100.0  ,50.0       ,12.5128            ,369.7283333333333  ,0.04449156666666667  ,0.025342099999999996 ,0.07202016666666668 ,0.142927            ,0.34289966666666666 ,592.3333333333334
100.0  ,100.0      ,12.5167            ,370.3543333333334  ,0.04340963333333333  ,0.0214246            ,0.07434303333333332 ,0.16258999999999998 ,0.327167            ,592.3333333333334
100.0  ,200.0      ,12.521666666666667 ,367.867            ,0.0450886            ,0.0236876            ,0.0743359           ,0.17528599999999997 ,0.3074936666666666  ,592.3333333333334
100.0  ,400.0      ,12.528833333333333 ,366.77             ,0.04582066666666667  ,0.025591166666666665 ,0.0706918           ,0.18623733333333334 ,0.302956            ,592.3333333333334
200.0  ,50.0       ,12.510666666666667 ,362.2296666666667  ,0.09693403333333334  ,0.06354146666666667  ,0.16118600000000002 ,0.20941866666666664 ,0.36235100000000003 ,592.3333333333334
200.0  ,100.0      ,12.5131            ,361.30199999999996 ,0.0995068            ,0.0646672            ,0.16254733333333335 ,0.20829833333333334 ,0.3503336666666667  ,592.3333333333334
200.0  ,200.0      ,12.508766666666668 ,361.9676666666667  ,0.06564373333333334  ,0.041426             ,0.110864            ,0.18087166666666668 ,0.338317            ,592.3333333333334
200.0  ,400.0      ,12.510366666666664 ,363.434            ,0.07244160000000001  ,0.0455658            ,0.118652            ,0.19581766666666667 ,0.3554293333333334  ,592.3333333333334
400.0  ,50.0       ,12.513033333333333 ,363.80300000000005 ,0.070766             ,0.0425087            ,0.11815933333333332 ,0.2054393333333333  ,0.34182666666666667 ,592.3333333333334
400.0  ,100.0      ,12.5169            ,363.443            ,0.06842246666666667  ,0.038780499999999996 ,0.11619799999999998 ,0.20852133333333334 ,0.35731633333333335 ,592.3333333333334
400.0  ,200.0      ,12.510800000000001 ,367.44699999999995 ,0.049286133333333336 ,0.026671366666666668 ,0.0838565           ,0.16824033333333333 ,0.3438646666666667  ,592.3333333333334
400.0  ,400.0      ,12.513233333333332 ,367.44100000000003 ,0.05131246666666667  ,0.028784433333333335 ,0.0844264           ,0.17553300000000002 ,0.3429736666666667  ,592.3333333333334
