epochs,dimensions,loss,pos_rank,mrr,r1,r10,r50,auc,count
50.0,50.0,103.43933333333332,129.90566666666666,0.12583733333333333,0.06863609999999999,0.22344066666666665,0.38449133333333335,0.7507090000000001,596.6666666666666
50.0,100.0,103.28266666666667,120.38900000000001,0.13624133333333333,0.07856516666666667,0.234905,0.44401599999999997,0.7705463333333333,596.6666666666666
50.0,200.0,100.81400000000001,118.38100000000001,0.12893566666666667,0.07670556666666667,0.21503866666666668,0.355858,0.774553,596.6666666666666
50.0,400.0,100.0108,146.96833333333333,0.09988426666666667,0.05663393333333333,0.16521333333333332,0.3015456666666667,0.7191276666666667,596.6666666666666
100.0,50.0,101.98599999999999,132.13033333333334,0.12785266666666667,0.07534356666666668,0.21756799999999998,0.3267516666666667,0.7490673333333334,596.6666666666666
100.0,100.0,100.488,119.955,0.128579,0.07400303333333333,0.21755,0.33908699999999997,0.7808706666666666,596.6666666666666
100.0,200.0,98.64616666666666,130.28866666666667,0.11830933333333334,0.07318883333333333,0.18436299999999997,0.31858766666666666,0.7627736666666666,596.6666666666666
100.0,400.0,96.75113333333333,145.304,0.12582700000000002,0.07457010000000001,0.22033266666666665,0.3004523333333333,0.7295630000000001,596.6666666666666
200.0,50.0,102.98933333333333,115.48366666666668,0.14485066666666666,0.08693223333333333,0.24067800000000003,0.446755,0.7841713333333332,596.6666666666666
200.0,100.0,102.45066666666666,113.30933333333333,0.1427993333333333,0.08451963333333333,0.24018533333333333,0.44859866666666665,0.8044986666666666,596.6666666666666
200.0,200.0,103.24266666666665,124.26133333333333,0.128619,0.0709191,0.22729066666666667,0.3973083333333333,0.7651376666666666,596.6666666666666
200.0,400.0,102.904,121.60833333333333,0.13424866666666668,0.07877046666666666,0.222303,0.3795363333333333,0.7720699999999999,596.6666666666666
400.0,50.0,102.27033333333334,116.77499999999999,0.13634533333333332,0.0826552,0.22450433333333333,0.3864793333333334,0.7784416666666667,596.6666666666666
400.0,100.0,101.20633333333332,129.32466666666667,0.11636466666666667,0.06645616666666666,0.19191533333333333,0.3620666666666667,0.7573816666666667,596.6666666666666
400.0,200.0,102.84666666666668,131.47266666666667,0.13074699999999997,0.07935066666666667,0.21949733333333332,0.33588233333333334,0.748939,596.6666666666666
400.0,400.0,102.09866666666666,123.823,0.12819833333333333,0.07205686666666666,0.219297,0.358109,0.7690576666666668,596.6666666666666
