epochs,dimensions,loss,pos_rank,mrr,r1,r10,r50,auc,count
50.0,50.0,0.0007483314773552598,3.344699920105781,0.01024812119247014,0.011309489982409559,0.003656092662331681,0.0043417233905443595,0.012427752554486901,4.96655480858378
50.0,100.0,0.0009626352718797321,2.6674198519668124,0.004338064473420789,0.006348348628492996,0.002090290144666261,0.007437725025540782,0.015460860411589873,4.96655480858378
50.0,200.0,0.0006599663291073418,2.525139248085584,0.0035807939811661267,0.003250035859754302,0.0022677784758559547,0.004914778010133195,0.0013936936535695337,4.96655480858378
50.0,400.0,0.0008993825042148218,1.9257758609627036,0.002916220629894492,0.002520170218924816,0.003481903186796299,0.0029676149795191836,0.009883775673069257,4.96655480858378
100.0,50.0,0.0009843215373487248,1.3533980280103401,0.0052466826511827665,0.0054547991923524445,0.0038425468544819193,0.004239786262956611,0.013989031203053346,4.96655480858378
100.0,100.0,0.0007039570693980254,2.393014881320687,0.002546884969264742,0.0013498795016181585,0.0033371575383184357,0.0028931524136983976,0.012094277995077764,4.96655480858378
100.0,200.0,0.0008498365855990231,2.216632932074121,0.0036650260490206613,0.003999240394933351,0.0040672146103527245,0.0010812606839549243,0.0033598080633009614,4.96655480858378
100.0,400.0,0.0011323525167637766,2.2346007846294773,0.002901463925140012,0.00304790204479883,0.003331470498476945,0.00600093711200361,0.005325976238107794,4.96655480858378
200.0,50.0,0.0009797958971138885,3.0445805768428715,0.005398783401841566,0.00593357330675763,0.0077905490321428725,0.006786212804077262,0.01757585609737278,4.96655480858378
200.0,100.0,0.0008981462390205809,2.040211808176359,0.010856152674661296,0.012269527856260632,0.007158805673201826,0.006786212804077262,0.012254021081533487,4.96655480858378
200.0,200.0,0.0008831760866323355,0.7950401806757226,0.005660147010065689,0.007097256350794221,0.003433006791267516,0.004642814184905055,0.014189148631573677,4.96655480858378
200.0,400.0,0.0009285592184789877,2.7338412536210033,0.004448200285508736,0.0036626446355968885,0.007418900655458026,0.008152185896364784,0.015633710592462973,4.96655480858378
400.0,50.0,0.0009463379711052313,2.0634680085288886,0.0031075035342788514,0.003985646469520347,0.006173306207823775,0.007437725025540782,0.010984792103428976,4.96655480858378
400.0,100.0,0.00091772665986249,1.7780984224727339,0.010240442723610908,0.011469796030444483,0.00843064126004396,0.007435722291748118,0.0070066121310913,4.96655480858378
400.0,200.0,0.0007318166133366384,0.8751917885050559,0.0010262999788885627,0.0016322653848766958,0.001245770436316418,0.0011074346732676977,0.009121107973632747,4.96655480858378
400.0,400.0,0.001020892855408091,2.262144557715099,0.0034805171572946203,0.002064110436860285,0.009009300760140415,0.004743154669860797,0.00986348573724771,4.96655480858378
