epochs,dimensions,loss,pos_rank,mrr,r1,r10,r50,auc,count
50.0,50.0,0.0014522013940530556,1.77818278025629,0.005315452861861031,0.0045192112891029495,0.008088817397425216,0.0032346858683134382,0.01257406778519453,7.039570693980959
50.0,100.0,0.0014522013940530556,1.1731451553646557,0.0026569283254665858,0.0013914519858366982,0.004169493014744109,0.00453093855864568,0.0015146335823851614,7.039570693980959
50.0,200.0,0.0016499158227684142,2.6842056967047423,0.0010660684666359635,0.001303905744199156,0.0008773583342435778,0.005055326717653595,0.009461947168644638,7.039570693980959
50.0,400.0,0.001405544576153611,1.211270407464822,0.0024623320779745004,0.00264898438371304,0.003411126180603702,0.005861837330469768,0.014247775553475778,7.039570693980959
100.0,50.0,0.001438363267359904,2.023601410027837,0.00258290258473335,0.0028240531014837515,0.004423232830056416,0.009239446195524921,0.0043170791823484884,7.039570693980959
100.0,100.0,0.0018372685039356425,1.7155528425424795,0.0024918273433143174,0.0019801294979032726,0.004941505897553453,0.003404221790659352,0.0009518322681369239,7.039570693980959
100.0,200.0,0.0015965240019769743,0.18294443600905708,0.0018668592454232377,0.0011831614008522534,0.0033219202799987043,0.003896299640542152,0.008004094549388805,7.039570693980959
100.0,400.0,0.0019304576314099603,2.6694311920124427,0.0024648662289598324,0.002335960130143968,0.0031285516183833214,0.0075455525679406325,0.019705083850508096,7.039570693980959
200.0,50.0,0.0016357125528512048,3.214797349756266,0.01101537443344024,0.012565850212469597,0.0032229223109194217,0.005935481352753867,0.006012037388070333,7.039570693980959
200.0,100.0,0.001558489297008333,0.25768714881939525,0.009218974069216639,0.010736043424630677,0.0038975316405243997,0.0032207148619867424,0.012205089685136368,7.039570693980959
200.0,200.0,0.0013299958228838982,0.898142651376834,0.0015341517728771905,0.0020242408107732633,0.006931738870506367,0.005988442219995296,0.017551267956728612,7.039570693980959
200.0,400.0,0.0015151090903152513,2.0693353200162328,0.0006040498213447862,0.0011359279231829224,0.0026583255799259953,0.004208717619418063,0.019584559110573697,7.039570693980959
400.0,50.0,0.0015627610892974802,1.0563299147940777,0.0012997405082895914,0.002191678450158438,0.0008684792583719112,0.006566507493840748,0.014051419453801336,7.039570693980959
400.0,100.0,0.00189912260443255,1.6469940970008312,0.002379241939498099,0.0014923201354490494,0.009211466200098417,0.00414485273830352,0.004376557855971591,7.039570693980959
400.0,200.0,0.0017454703282112382,3.4384161405443012,0.001488993490770043,0.0015145952734054809,0.002191111353222884,0.002652264064279173,0.006469930568062966,7.039570693980959
400.0,400.0,0.0013199326582148032,2.1767581910313876,0.0005182991178417692,0.001067508414996757,0.0037189268114455926,0.008674011797701605,0.005974476211351061,7.039570693980959
