epochs,dimensions,loss,pos_rank,mrr,r1,r10,r50,auc,count
50.0,50.0,103.56566666666667,172.47366666666667,0.16719633333333336,0.12095666666666667,0.242094,0.27585400000000004,0.6823496666666666,598.0
50.0,100.0,103.46666666666665,161.98133333333334,0.16973866666666668,0.124127,0.245775,0.28133633333333335,0.7033136666666667,598.0
50.0,200.0,101.51066666666667,160.072,0.17740533333333333,0.13309566666666664,0.25157766666666664,0.278712,0.679999,598.0
50.0,400.0,98.35616666666665,154.80133333333333,0.17162466666666665,0.12345066666666667,0.24878633333333333,0.28179633333333337,0.696094,598.0
100.0,50.0,102.653,178.06833333333336,0.15997566666666665,0.1123039,0.246269,0.26439799999999997,0.6558806666666667,598.0
100.0,100.0,101.42233333333333,169.71833333333333,0.168845,0.12283893333333333,0.24682233333333334,0.2655186666666667,0.6731073333333333,598.0
100.0,200.0,98.34286666666667,159.37900000000002,0.17090366666666668,0.12640566666666667,0.2446583333333333,0.27227266666666666,0.6847686666666667,598.0
100.0,400.0,90.12639999999999,150.39433333333332,0.15027033333333334,0.09738593333333334,0.24497933333333335,0.2776453333333333,0.7068286666666667,598.0
200.0,50.0,103.254,154.2446666666667,0.17305399999999996,0.12899333333333332,0.244121,0.288461,0.6968493333333333,598.0
200.0,100.0,102.783,149.99666666666667,0.16852133333333333,0.11875000000000001,0.2435183333333333,0.2931946666666667,0.706861,598.0
200.0,200.0,103.46133333333334,174.39666666666668,0.171084,0.12857566666666667,0.246537,0.26466999999999996,0.6727630000000001,598.0
200.0,400.0,103.24000000000001,168.65133333333333,0.17201633333333333,0.12651199999999999,0.247131,0.27058,0.6678883333333333,598.0
400.0,50.0,102.753,160.43666666666664,0.17068800000000003,0.12403933333333333,0.24689966666666666,0.28344733333333333,0.6964043333333333,598.0
400.0,100.0,101.58300000000001,150.894,0.17299566666666666,0.12435533333333332,0.250762,0.2918256666666667,0.7037953333333333,598.0
400.0,200.0,103.21266666666668,177.07466666666664,0.16383566666666668,0.11665700000000001,0.24548966666666663,0.26356166666666664,0.6507936666666666,598.0
400.0,400.0,102.70866666666666,167.87966666666668,0.17158299999999996,0.1267073333333333,0.24583133333333332,0.26969866666666664,0.6894313333333333,598.0
