epochs,dimensions,loss,pos_rank,mrr,r1,r10,r50,auc,count
50.0,50.0,0.06544887742012935,8.28013628443934,0.021769654817862617,0.018076508076014634,0.02579661304641883,0.027115004566967478,0.019354570680390256,9.41629792788369
50.0,100.0,0.05249973544906742,8.389156983206885,0.016000416126533162,0.0146554402185673,0.024554711822105883,0.035762941381019306,0.019105596393610803,9.41629792788369
50.0,200.0,0.22958706893512215,7.878349107945564,0.01470053262829465,0.011003855001266098,0.028006191390873236,0.025700321178278415,0.01671365826701825,9.41629792788369
50.0,400.0,0.6374690388995824,9.314113210010337,0.021904812657394617,0.01879853487789821,0.02686805000160765,0.027492677768614852,0.020940384714708556,9.41629792788369
100.0,50.0,0.0903364083117466,7.4290502009939985,0.020777111915652655,0.018744203730398003,0.028811036669998527,0.028441820933266564,0.010690504706929843,9.41629792788369
100.0,100.0,0.25218555778544566,10.82949996793737,0.020621112110326804,0.024164243275458793,0.028878216777048785,0.025826052173897766,0.01593408799468055,9.41629792788369
100.0,200.0,0.5201333696488071,8.063408212412417,0.01064778491309604,0.009796465394325759,0.024874338133014824,0.028507490879104418,0.010065317426136608,9.41629792788369
100.0,400.0,1.403007985246935,7.2275785402550685,0.011266089659780903,0.015440792786497575,0.02296668184324608,0.026965344751283173,0.014229435625569335,9.41629792788369
200.0,50.0,0.042708313008126865,7.348131478289036,0.013591989577198284,0.009080040100254086,0.022146010340465407,0.02898418293943555,0.015433572935505084,9.41629792788369
200.0,100.0,0.07390534486761031,9.883714899885673,0.008909510436731204,0.0032366958460751296,0.025825534939065416,0.032953962243644636,0.018314037730658952,9.41629792788369
200.0,200.0,0.05741273571449727,6.732760718226143,0.02941039744716144,0.030631078263024886,0.028763285915671497,0.03026634338667293,0.0229380434649514,9.41629792788369
200.0,400.0,0.04984643083177137,9.780961518287576,0.020481013684765594,0.01933884429501067,0.02703185462869069,0.02911106910896036,0.018089760019291475,9.41629792788369
400.0,50.0,0.08497450598071521,9.715628520870666,0.018785263213487318,0.017038557574578377,0.023570854832940514,0.03199855592922211,0.01686357712810529,9.41629792788369
400.0,100.0,0.22860592001666824,9.876431339304697,0.01845681536873455,0.015134282194922737,0.027166972632223854,0.032757264856652625,0.01548941109991669,9.41629792788369
400.0,200.0,0.051770862676045734,4.095709815024613,0.008530442010170922,0.007826681587152164,0.024396857124546905,0.028452907834213056,0.010287286954726652,9.41629792788369
400.0,400.0,0.08641116183045347,6.326127321583788,0.008916122512991093,0.01037488792978293,0.021604563936559535,0.02831737831948587,0.014383173602821056,9.41629792788369
