batch_size,num_batch_negs,num_uniform_negs,loss,pos_rank,mrr,r1,r10,r50,auc,count
500.0,10.0,10.0,0.0011897712198377498,1.7451800925851646,0.004491158989491342,0.005372130172163241,0.005757316696749159,0.008023504138882621,0.010988573105225665,6.48074069840786
500.0,10.0,50.0,0.0011860297916439445,3.9250740120410574,0.005817314310458623,0.005921531610618621,0.007585071102428044,0.007577042181631447,0.007495833346303514,6.48074069840786
500.0,10.0,100.0,0.0012256517540567245,0.8892637891349603,0.005356446998399841,0.009241905929454643,0.013740985125609527,0.012226779388793378,0.011859610233430502,6.48074069840786
500.0,10.0,250.0,0.0013523641850064574,8.98556922082413,0.005798657463777473,0.003929801255647527,0.010114761501005457,0.01841284911866348,0.016651517034659485,6.48074069840786
500.0,10.0,500.0,0.0011045361017190467,4.01261967630459,0.004350791477676471,0.0022571608365870217,0.009441725004938924,0.00899734487995703,0.011366504661602097,6.48074069840786
500.0,50.0,10.0,0.001239175353028733,2.961720933661515,0.0019149181607113707,0.004475692115068785,0.006711446701469561,0.007643663403252544,0.010145948386753536,6.48074069840786
500.0,50.0,50.0,0.001307244770075024,3.1959539351429296,0.002800464673744142,0.005229558885795246,0.004157291355625147,0.009124548439359732,0.01251815913871614,6.48074069840786
500.0,50.0,100.0,0.0011518101695450302,0.19969230219404,0.002287721472460219,0.0033562390820016936,0.010828250674354861,0.0030026688499104246,0.007351541198959561,6.48074069840786
500.0,50.0,250.0,0.0011585431464656798,7.524361811254598,0.0017718196127145685,0.0018489841336979253,0.004250640657595044,0.009503168676230515,0.018553508137875784,6.48074069840786
500.0,50.0,500.0,0.0014383632673590533,6.911448730588661,0.0022321445851218704,0.0034393870038456286,0.010379692363242541,0.007925643373814448,0.01211294916837167,6.48074069840786
500.0,100.0,10.0,0.0013021349989749554,2.5861395940668146,0.0016477975792621583,0.003323711525121009,0.009302704455515431,0.0074920689769619395,0.006752868838912502,6.48074069840786
500.0,100.0,50.0,0.001444529912001645,2.6178741163182355,0.0051022860373235316,0.004280336793862007,0.01025237912497495,0.0076824210159731985,0.01687819168829015,6.48074069840786
500.0,100.0,100.0,0.0013424687043736491,1.9242980249662327,0.0033434465893080394,0.004702449339085607,0.004865202510573319,0.005078527608142611,0.005596196108866182,6.48074069840786
500.0,100.0,250.0,0.0011045361017190467,1.2222627768019259,0.00699831123819645,0.008911613030322974,0.009948078552609487,0.005318510380422965,0.009248952841628412,6.48074069840786
500.0,100.0,500.0,0.0011085526098880266,2.9762508959352756,0.004504457075929226,0.007578695782403609,0.012338183289645553,0.005842828443675376,0.011644580227155754,6.48074069840786
500.0,250.0,10.0,0.001114550233152982,6.7216265062028695,0.00864795993528082,0.008010407907632836,0.01177931177955656,0.016674068616334248,0.008707008990207564,6.48074069840786
500.0,250.0,50.0,0.0011518101695442591,1.383359196545377,0.006999790003675508,0.009021843182459386,0.00664812880942199,0.006066806536849141,0.009984655327050602,6.48074069840786
500.0,250.0,100.0,0.0011671427600002684,1.2079885025207204,0.00454331794494826,0.005011192024747096,0.003806599561580154,0.0063986029898894575,0.01341881664761173,6.48074069840786
500.0,250.0,250.0,0.0013490737563229568,4.193723431775437,0.0021548169481419997,0.00032636964728152473,0.00846024968951206,0.008236859609233496,0.003083364216061567,6.48074069840786
500.0,250.0,500.0,0.0011518101695442591,4.888786647920842,0.0064357210796891695,0.006851937975012779,0.006008692665537896,0.012921074284542542,0.006390700552799806,6.48074069840786
500.0,500.0,10.0,0.0012675435561220916,2.3888524906787865,0.0009854150541213033,0.0007681030197108254,0.004367064683387334,0.007781825150096003,0.013603483777653755,6.48074069840786
500.0,500.0,50.0,0.0011025223605690298,2.2184167026658286,0.0030410197854594044,0.0030743162896488055,0.007613297465764899,0.011815751896891241,0.010143812870688997,6.48074069840786
500.0,500.0,100.0,0.001621384867602097,1.7557534628250715,0.0021964582961364553,0.003892420547108901,0.003936274093606795,0.0064882235027950656,0.010892752667102422,6.48074069840786
500.0,500.0,250.0,0.0011518101695449276,2.405830879804778,0.0007258344179096391,0.0025452801378237334,0.008997249073405102,0.015035892457715956,0.011113730996684548,6.48074069840786
500.0,500.0,500.0,0.0013097921802931608,2.765216125770676,0.0043661311312826545,0.004593011543880792,0.007278629701163994,0.008254043426641806,0.006504409495787368,6.48074069840786
1000.0,10.0,10.0,0.001020892855408091,3.6552803814025996,0.0035315677966339843,0.003750655646091167,0.00690591265816635,0.008689279231072938,0.012530573605740841,6.48074069840786
1000.0,10.0,50.0,0.0014727148022918477,4.705601791718269,0.0033933226499504384,0.0036787331928834176,0.010953845145376524,0.013251304866565651,0.02138460485177751,6.48074069840786
1000.0,10.0,100.0,0.001265789169736452,3.4572886293549026,0.002505727266794124,0.0034017757464137603,0.004011437825629223,0.007467839892945394,0.013224193283523969,6.48074069840786
1000.0,10.0,250.0,0.0012256517540567245,2.9203707051598045,0.007914373451441935,0.005324109806288955,0.019068444742266974,0.020077726680744184,0.019278172533262146,6.48074069840786
1000.0,10.0,500.0,0.0011440668201148922,5.1313526698349365,0.0010039690079324613,0.0021400474269874384,0.012543672371447774,0.007586328814972945,0.02710071131907793,6.48074069840786
