batch_size,num_batch_negs,num_uniform_negs,loss,pos_rank,mrr,r1,r10,r50,auc,count
500,10,10,71.1888,182.407,0.326086,0.285596,0.384106,0.436258,0.615894,604
500,10,50,91.7141,243.22,0.294666,0.254967,0.366722,0.406457,0.525662,604
500,10,100,53.3258,81.8022,0.329268,0.28394,0.405629,0.567053,0.799669,604
500,10,250,63.2651,145.776,0.30813,0.259934,0.381623,0.490894,0.68543,604
500,10,500,72.4285,187.648,0.306315,0.263245,0.370861,0.447848,0.65894,604
500,50,10,83.1351,217.094,0.304138,0.258278,0.375828,0.427152,0.582781,604
500,50,50,93.1138,239.632,0.293441,0.253311,0.35596,0.39404,0.553808,604
500,50,100,51.3516,74.62,0.33279,0.279801,0.408113,0.572848,0.815397,604
500,50,250,56.8828,106.863,0.312575,0.259106,0.393212,0.520695,0.759106,604
500,50,500,61.268,132.671,0.313997,0.264901,0.394868,0.504139,0.709437,604
500,100,10,74.9381,194.544,0.28534,0.237583,0.360099,0.429636,0.607616,604
500,100,50,83.8268,218.634,0.28997,0.246689,0.361755,0.416391,0.565397,604
500,100,100,96.9579,250.963,0.284569,0.239238,0.360927,0.393212,0.522351,604
500,100,250,49.4063,66.3609,0.327188,0.274007,0.412252,0.610927,0.812914,604
500,100,500,51.5759,81.8891,0.296706,0.235099,0.408113,0.584437,0.802152,604
500,250,10,56.3584,106.704,0.318891,0.274007,0.384106,0.530629,0.787252,604
500,250,50,67.9484,166.484,0.293126,0.245861,0.374172,0.458609,0.664735,604
500,250,100,75.4613,200.517,0.29808,0.253311,0.379139,0.438742,0.606788,604
500,250,250,66.667,160.901,0.299514,0.25,0.370861,0.475993,0.673841,604
500,250,500,88.2684,250.411,0.299267,0.259934,0.372517,0.413079,0.535596,604
500,500,10,87.6126,251.167,0.292155,0.244205,0.375828,0.40894,0.540563,604
500,500,50,84.1687,239.951,0.299983,0.25745,0.373344,0.397351,0.56043,604
500,500,100,97.9296,267.921,0.304385,0.262417,0.377483,0.407285,0.509934,604
500,500,250,52.8193,86.3833,0.321642,0.266556,0.408113,0.581126,0.790563,604
500,500,500,66.0869,157.583,0.312028,0.264901,0.377483,0.490894,0.668874,604
1000,10,10,75.7076,198.103,0.293059,0.244205,0.375,0.442881,0.596854,604
1000,10,50,87.5476,243.704,0.288638,0.246689,0.360927,0.409768,0.528146,604
1000,10,100,85.8697,242.745,0.304498,0.264073,0.375,0.403146,0.559603,604
1000,10,250,50.2911,72.0563,0.31728,0.263245,0.391556,0.619205,0.82202,604
1000,10,500,58.1751,116.658,0.29475,0.237583,0.395695,0.555464,0.722682,604
1000,50,10,69.1449,173.015,0.324394,0.288079,0.381623,0.462748,0.643212,604
1000,50,50,80.7735,221.018,0.300054,0.25745,0.357616,0.418046,0.562914,604
1000,50,100,83.4384,220.228,0.313206,0.275662,0.370033,0.421358,0.55298,604
1000,50,250,95.513,263.642,0.303507,0.261589,0.372517,0.399834,0.529801,604
1000,50,500,52.0615,75.7185,0.306425,0.253311,0.393212,0.59106,0.811258,604
1000,100,10,51.009,83.0381,0.315104,0.254967,0.419702,0.593543,0.808775,604
1000,100,50,59.0746,119.826,0.300096,0.245861,0.392384,0.515728,0.739238,604
1000,100,100,78.953,213.464,0.287786,0.24255,0.365066,0.432947,0.584437,604
1000,100,250,69.9161,177.257,0.318441,0.277318,0.384934,0.469371,0.638245,604
1000,100,500,52.0506,77.3791,0.294018,0.235099,0.390728,0.588576,0.81457,604
1000,250,10,86.423,246.696,0.303485,0.266556,0.375,0.40894,0.543046,604
1000,250,50,78.9409,210.038,0.287804,0.241722,0.368377,0.430464,0.584437,604
1000,250,100,47.9444,64.0596,0.327341,0.278974,0.399007,0.612583,0.826987,604
1000,250,250,52.9706,85.7732,0.292401,0.234272,0.394868,0.595199,0.779801,604
1000,250,500,52.6497,89.5629,0.31303,0.254139,0.400662,0.588576,0.778146,604
1000,500,10,60.5165,132.95,0.314953,0.268212,0.396523,0.52649,0.721854,604
1000,500,50,72.2244,182.478,0.297468,0.254139,0.379139,0.451159,0.602649,604
1000,500,100,54.8796,92.0124,0.331366,0.280629,0.410596,0.543874,0.769868,604
1000,500,250,65.6668,155.521,0.305241,0.256623,0.384934,0.472682,0.661424,604
1000,500,500,86.7191,244.05,0.302356,0.264073,0.361755,0.408113,0.520695,604
1500,10,10,79.3507,210.905,0.30706,0.259934,0.389901,0.45447,0.572848,604
1500,10,50,88.2269,254.642,0.301681,0.259106,0.373344,0.400662,0.525662,604
1500,10,100,79.1006,212.502,0.30017,0.255795,0.374172,0.449503,0.572848,604
1500,10,250,53.7706,86.731,0.302956,0.246689,0.395695,0.567881,0.773179,604
1500,10,500,67.8302,166.599,0.315692,0.266556,0.391556,0.476821,0.667219,604
1500,50,10,78.6676,219.501,0.290368,0.246689,0.374172,0.429636,0.599338,604
1500,50,50,78.5035,210.231,0.313793,0.271523,0.381623,0.446192,0.596854,604
1500,50,100,79.0734,209.166,0.306424,0.260762,0.381623,0.455298,0.596854,604
1500,50,250,71.5668,183.931,0.291348,0.235099,0.393212,0.451987,0.634106,604
1500,50,500,60.0975,126.746,0.312249,0.264901,0.383278,0.528974,0.711921,604
