batch_size,num_batch_negs,num_uniform_negs,loss,pos_rank,mrr,r1,r10,r50,auc,count
1500,250,500,12.4922,52.8251,0.063301,0.0127986,0.137372,0.573379,0.794369,586
1500,500,10,12.4957,77.0563,0.0590312,0.0127986,0.135666,0.510239,0.746587,586
1500,500,50,12.4984,166.211,0.0432796,0.0102389,0.0887372,0.331911,0.639078,586
1500,500,100,12.5025,315.459,0.0334201,0.0127986,0.0622867,0.170648,0.433447,586
1500,500,250,12.5067,375.654,0.0273607,0.00682594,0.0639932,0.150171,0.332765,586
1500,500,500,12.5055,366.237,0.033732,0.0179181,0.059727,0.156143,0.37116,586
2000,10,10,12.5133,390.19,0.0300558,0.0127986,0.0554608,0.12628,0.299488,586
2000,10,50,12.5159,391.607,0.0309488,0.0162116,0.0537543,0.120307,0.282423,586
2000,10,100,12.5182,395.944,0.0298722,0.0145051,0.0494881,0.111775,0.293515,586
2000,10,250,12.5172,389.8,0.0441016,0.0264505,0.0759386,0.145051,0.300341,586
2000,10,500,12.4973,124.997,0.061953,0.0213311,0.119454,0.411263,0.724403,586
2000,50,10,12.5054,363.018,0.0322274,0.0127986,0.0639932,0.153584,0.367747,586
2000,50,50,12.5097,386.401,0.0264014,0.00938567,0.0554608,0.135666,0.314846,586
2000,50,100,12.5137,389.166,0.0321616,0.0153584,0.0622867,0.133959,0.296075,586
2000,50,250,12.5162,394.927,0.0243413,0.0102389,0.0469283,0.115188,0.276451,586
2000,50,500,12.4951,71.6826,0.0664367,0.0179181,0.137372,0.516212,0.760239,586
2000,100,10,12.502,302.662,0.0326698,0.0127986,0.0614334,0.187713,0.488908,586
2000,100,50,12.506,368.525,0.0332432,0.0179181,0.0537543,0.15529,0.354096,586
2000,100,100,12.5107,387.815,0.0266912,0.0110922,0.0477816,0.138225,0.316553,586
2000,100,250,12.5139,389.7,0.0305753,0.0136519,0.0503413,0.131399,0.307167,586
2000,100,500,12.5205,390.127,0.0391638,0.0179181,0.0750853,0.127986,0.290956,586
2000,250,10,12.4931,55.7705,0.069624,0.0238908,0.136519,0.562287,0.802048,586
2000,250,50,12.4976,133.398,0.0612393,0.0187713,0.12884,0.374573,0.688567,586
2000,250,100,12.5009,268.346,0.0354968,0.0119454,0.0682594,0.198805,0.538396,586
2000,250,250,12.5059,368.393,0.0356393,0.0127986,0.0733788,0.151877,0.386519,586
2000,250,500,12.5101,386.583,0.036124,0.0187713,0.0622867,0.142491,0.31058,586
2000,500,10,12.4922,55.5392,0.0637971,0.0153584,0.133959,0.551195,0.785836,586
2000,500,50,12.4955,76.9573,0.0608979,0.0136519,0.136519,0.536689,0.761092,586
2000,500,100,12.4979,150.78,0.0510758,0.0119454,0.120307,0.346416,0.686007,586
2000,500,250,12.5027,323.015,0.0394627,0.0204778,0.059727,0.178328,0.436007,586
2000,500,500,12.5063,371.399,0.0315921,0.0102389,0.0699659,0.15273,0.340444,586
