batch_size,num_batch_negs,num_uniform_negs,loss,pos_rank,mrr,r1,r10,r50,auc,count
1500,500,500,11.742,249.78,0.215201,0.192953,0.237416,0.292785,0.53943,596
2000,10,10,11.9755,314.279,0.225434,0.20302,0.259228,0.266779,0.434564,596
2000,10,50,12.0311,282.846,0.218572,0.192953,0.256711,0.313758,0.451342,596
2000,10,100,12.0408,274.462,0.220027,0.192953,0.261745,0.321309,0.473154,596
2000,10,250,12.1113,323.781,0.198173,0.175336,0.231544,0.265101,0.385067,596
2000,10,500,11.4065,86.7005,0.224682,0.177852,0.28943,0.534396,0.809564,596
2000,50,10,11.7396,258.272,0.220964,0.197148,0.248322,0.295302,0.52349,596
2000,50,50,11.8647,269.102,0.22284,0.197148,0.252517,0.322148,0.491611,596
2000,50,100,12.0058,280.09,0.225131,0.200503,0.260906,0.328859,0.473154,596
2000,50,250,12.0378,316.53,0.222142,0.201342,0.245805,0.268456,0.402685,596
2000,50,500,11.2429,71.2458,0.251451,0.209732,0.296141,0.581376,0.831376,596
2000,100,10,11.5899,189.871,0.218487,0.191275,0.256711,0.355705,0.650168,596
2000,100,50,11.7113,247.979,0.223705,0.198826,0.254195,0.302852,0.546141,596
2000,100,100,11.8789,292.319,0.239369,0.222315,0.263423,0.288591,0.438758,596
2000,100,250,11.9733,280.635,0.215123,0.187081,0.254195,0.307047,0.484899,596
2000,100,500,12.2139,319.091,0.218163,0.197987,0.244128,0.275168,0.378356,596
2000,250,10,11.126,71.4195,0.248704,0.205537,0.29698,0.606544,0.831376,596
2000,250,50,11.382,91.0294,0.223493,0.176174,0.300336,0.541946,0.776007,596
2000,250,100,11.5725,179.38,0.223924,0.193792,0.268456,0.405201,0.640101,596
2000,250,250,11.7793,271.357,0.213339,0.188758,0.258389,0.292785,0.489094,596
2000,250,500,11.9155,295.306,0.205926,0.17953,0.247483,0.281879,0.42198,596
2000,500,10,11.0813,74.5973,0.23035,0.183725,0.299497,0.583054,0.828859,596
2000,500,50,11.3027,75.552,0.243821,0.20302,0.29698,0.568792,0.837248,596
2000,500,100,11.4204,105.23,0.233227,0.191275,0.278523,0.494966,0.777685,596
2000,500,250,11.672,221.034,0.214208,0.184564,0.260067,0.337248,0.569631,596
2000,500,500,11.7529,266.607,0.219133,0.19547,0.262584,0.312081,0.513423,596
