batch_size,num_batch_negs,num_uniform_negs,loss,pos_rank,mrr,r1,r10,r50,auc,count
500.0,10.0,10.0,0.040455160363048547,5.977889761445935,0.0027617129949845678,0.0027777886088677746,0.00917975854197096,0.00825846064483097,0.0056818784648115205,10.873004286866728
500.0,10.0,50.0,0.044867979178425,3.239654405436893,0.00278205323856719,0.0033167394631877017,0.012853925686558005,0.0071557507409542,0.013776894449282331,10.873004286866728
500.0,10.0,100.0,0.03101121660876204,2.5787252910433613,0.00955457422738798,0.011846419834232154,0.00949677300747762,0.015030625011030689,0.01582714641227396,10.873004286866728
500.0,10.0,250.0,0.0372228424492271,6.285493899094614,0.013580678292665977,0.015088345090020824,0.011381149863797695,0.007939349861432117,0.013268460372879279,10.873004286866728
500.0,10.0,500.0,0.031969395086898764,7.508812703898152,0.0031168827732563605,0.003105196397438768,0.014468273528271755,0.006096537614817845,0.018812979721458276,10.873004286866728
500.0,50.0,10.0,0.024853705290492543,6.484262606924205,0.0030759855150648725,0.003431511134568368,0.005582034814175437,0.008528426987955562,0.020033632127555455,10.873004286866728
500.0,50.0,50.0,0.05160195948045169,7.1435124880318295,0.007159826084169605,0.007698354210839849,0.012236677771719287,0.006479921312965338,0.009648221816595132,10.873004286866728
500.0,50.0,100.0,0.01578656249965614,1.3005988782950038,0.013579674296535978,0.01559299887770149,0.012083147943405391,0.001350556757620938,0.005930901018301438,10.873004286866728
500.0,50.0,250.0,0.04295447202174222,9.116946301256796,0.010624435326171452,0.014780812208926662,0.010603839943886162,0.02960162991383339,0.011882207314580348,10.873004286866728
500.0,50.0,500.0,0.04560986735345733,14.373227944882645,0.0013046447792406958,0.0007569944957968101,0.009091701429814369,0.020082841249849732,0.014631262085760812,10.873004286866728
500.0,100.0,10.0,0.0560083525517007,8.833716708661711,0.004064355299429415,0.005165448049836102,0.007586321081759975,0.00612049760141191,0.009449217827712278,10.873004286866728
500.0,100.0,50.0,0.030270374222258156,6.2620994527039855,0.007607110723234914,0.01234133329732066,0.009460910820611077,0.008786492524829739,0.011467559616394209,10.873004286866728
