batch_size,num_batch_negs,num_uniform_negs,loss,pos_rank,mrr,r1,r10,r50,auc,count
1500,500,10,12.4975,87.0647,0.0838077,0.039801,0.139303,0.502488,0.73466,603
1500,500,50,12.4998,163.546,0.0698503,0.0356551,0.117745,0.330017,0.681592,603
1500,500,100,12.5039,309.561,0.0521201,0.0240464,0.092869,0.202322,0.491708,603
1500,500,250,12.5077,352.817,0.049734,0.0273632,0.0829187,0.18408,0.375622,603
1500,500,500,12.5067,349.036,0.0563558,0.0339967,0.0887231,0.185738,0.381426,603
2000,10,10,12.5141,366.764,0.0537433,0.0298507,0.092869,0.176617,0.356551,603
2000,10,50,12.5163,371.036,0.056433,0.0315091,0.0953566,0.170813,0.323383,603
2000,10,100,12.5179,370.6,0.0461052,0.0240464,0.0878939,0.158375,0.339138,603
2000,10,250,12.5165,366.314,0.0641244,0.0331675,0.115257,0.187396,0.319237,603
2000,10,500,12.4995,137.958,0.0653174,0.0323383,0.107794,0.359867,0.695688,603
2000,50,10,12.5069,348.224,0.048902,0.0215589,0.0895522,0.189884,0.400498,603
2000,50,50,12.5108,365.292,0.0536756,0.0298507,0.0862355,0.179934,0.349917,603
2000,50,100,12.5142,367.098,0.0531879,0.0281924,0.0895522,0.175788,0.319237,603
2000,50,250,12.5165,372.511,0.0403722,0.0140962,0.0845771,0.156716,0.30597,603
2000,50,500,12.4971,81.5489,0.0714227,0.0215589,0.133499,0.526534,0.747098,603
2000,100,10,12.5036,292.963,0.0498512,0.0240464,0.0845771,0.217247,0.52073,603
2000,100,50,12.5071,351.858,0.0534374,0.0290216,0.0920398,0.185738,0.396352,603
2000,100,100,12.5121,369.86,0.0549215,0.0348259,0.0829187,0.175788,0.345771,603
2000,100,250,12.5146,370.542,0.0510027,0.0298507,0.0812604,0.1733,0.339967,603
2000,100,500,12.5204,367.363,0.0649222,0.0414594,0.104478,0.176617,0.338308,603
2000,250,10,12.4951,65.5688,0.0847601,0.0339967,0.150083,0.586235,0.771973,603
2000,250,50,12.4995,149.182,0.0654765,0.0298507,0.10199,0.345771,0.685738,603
2000,250,100,12.5024,261.075,0.0545343,0.0248756,0.0995025,0.227197,0.553897,603
2000,250,250,12.5073,353.135,0.0567152,0.0356551,0.0854063,0.182421,0.416252,603
2000,250,500,12.5108,365.41,0.0514266,0.0273632,0.0870647,0.175788,0.339967,603
2000,500,10,12.4943,66.8134,0.0843483,0.0381426,0.134328,0.563018,0.781924,603
2000,500,50,12.4974,89.9917,0.0728758,0.0232172,0.135158,0.4801,0.767828,603
2000,500,100,12.4999,161.713,0.06358,0.0281924,0.107794,0.317579,0.664179,603
2000,500,250,12.5041,306.202,0.0532494,0.0273632,0.0862355,0.203151,0.445274,603
2000,500,500,12.5075,354.786,0.0552818,0.0323383,0.0903814,0.181592,0.365672,603
