batch_size,num_batch_negs,num_uniform_negs,loss,pos_rank,mrr,r1,r10,r50,auc,count
500,10,10,12.504,354.125,0.0836789,0.0531197,0.13575,0.209949,0.420742,593
500,10,50,12.5161,369.582,0.0428262,0.0151771,0.0994941,0.1914,0.322934,593
500,10,100,12.4929,80.6948,0.132717,0.0682968,0.245363,0.523609,0.736931,593
500,10,250,12.4998,300.389,0.0758629,0.0404722,0.13828,0.215008,0.505059,593
500,10,500,12.5045,355.886,0.0675314,0.039629,0.11973,0.206577,0.389545,593
500,50,10,12.5115,367.421,0.0655511,0.0354132,0.113828,0.199831,0.327993,593
500,50,50,12.5165,370.929,0.0647281,0.0413153,0.104553,0.185497,0.328836,593
500,50,100,12.4908,57.9983,0.12732,0.0615514,0.237774,0.571669,0.759696,593
500,50,250,12.4961,174.032,0.108006,0.0674536,0.181282,0.318718,0.645868,593
500,50,500,12.4994,287.26,0.0765131,0.0455312,0.140809,0.231872,0.535413,593
500,100,10,12.505,356.779,0.069913,0.0404722,0.129005,0.211636,0.39629,593
500,100,50,12.5104,365.282,0.0621464,0.029511,0.12226,0.199831,0.352445,593
500,100,100,12.5199,370.492,0.0484212,0.0236088,0.0935919,0.178752,0.296796,593
500,100,250,12.4896,54.9444,0.140225,0.0775717,0.238617,0.588533,0.778246,593
500,100,500,12.4931,81.4933,0.132695,0.0725126,0.235245,0.537943,0.747049,593
500,250,10,12.4956,160.642,0.109598,0.0666105,0.185497,0.359191,0.669477,593
500,250,50,12.5004,312.647,0.0869569,0.0573356,0.140809,0.215008,0.457841,593
500,250,100,12.5058,361.576,0.0669977,0.0379427,0.123103,0.20742,0.402192,593
500,250,250,12.505,350.066,0.0331581,0.0126476,0.0657673,0.197302,0.36425,593
500,250,500,12.5153,377.218,0.0299642,0.0134907,0.0539629,0.141653,0.317875,593
500,500,10,12.5171,379.866,0.0329001,0.0168634,0.0556492,0.144182,0.306071,593
500,500,50,12.5178,380.292,0.0382523,0.0227656,0.0590219,0.146712,0.307757,593
500,500,100,12.5234,372.576,0.0544776,0.0354132,0.0851602,0.160202,0.335582,593
500,500,250,12.4974,142.809,0.0577528,0.0168634,0.128162,0.387015,0.701518,593
500,500,500,12.5053,351.527,0.0437801,0.0269815,0.0708263,0.196459,0.372681,593
1000,10,10,12.5094,369.237,0.0371049,0.0160202,0.0649241,0.182968,0.333052,593
1000,10,50,12.5136,375.495,0.0354165,0.0160202,0.0623946,0.150084,0.328836,593
1000,10,100,12.5153,374.294,0.0351931,0.0177066,0.0573356,0.155143,0.29511,593
1000,10,250,12.495,75.8398,0.0716529,0.0185497,0.150927,0.537099,0.747049,593
1000,10,500,12.5015,293.007,0.0402686,0.0143339,0.0851602,0.220067,0.507589,593
1000,50,10,12.5054,355.958,0.0408238,0.0160202,0.0826307,0.200675,0.368465,593
1000,50,50,12.5105,369.837,0.0397872,0.0219224,0.0699831,0.180438,0.313659,593
1000,50,100,12.5137,375.354,0.0412912,0.0227656,0.0682968,0.166105,0.319562,593
1000,50,250,12.525,373.699,0.0539473,0.0320405,0.084317,0.166948,0.313659,593
1000,50,500,12.4932,58.9106,0.0842263,0.0337268,0.161046,0.575042,0.770658,593
1000,100,10,12.498,163.702,0.0568692,0.0236088,0.108769,0.338954,0.653457,593
1000,100,50,12.5012,280.948,0.0409749,0.0168634,0.0885329,0.22597,0.516863,593
1000,100,100,12.513,373.095,0.0257554,0.00505902,0.0573356,0.157673,0.317875,593
1000,100,250,12.5057,355.715,0.0405662,0.0202361,0.0708263,0.205734,0.381113,593
1000,100,500,12.4951,75.0101,0.0711958,0.0193929,0.161046,0.538786,0.744519,593
1000,250,10,12.5167,375.352,0.0311074,0.0118044,0.0564924,0.149241,0.314503,593
1000,250,50,12.5096,367.484,0.0376034,0.0168634,0.0733558,0.185497,0.316189,593
1000,250,100,12.492,54.0961,0.0750849,0.0202361,0.161889,0.593592,0.784148,593
1000,250,250,12.4958,85.1012,0.0604193,0.0134907,0.125632,0.498314,0.752108,593
1000,250,500,12.4979,160.99,0.0602254,0.0252951,0.113828,0.360877,0.677066,593
1000,500,10,12.5025,319.515,0.0351417,0.0126476,0.0716695,0.211636,0.457841,593
1000,500,50,12.5062,358.626,0.0359967,0.0126476,0.074199,0.198988,0.368465,593
1000,500,100,12.4952,144.417,0.107084,0.0564924,0.195616,0.349916,0.67285,593
1000,500,250,12.5047,348.426,0.0373867,0.0126476,0.0767285,0.201518,0.388702,593
1000,500,500,12.5136,374.89,0.04227,0.0252951,0.0598651,0.168634,0.315346,593
1500,10,10,12.5152,374.365,0.033463,0.0126476,0.0623946,0.149241,0.32715,593
1500,10,50,12.5167,378.219,0.0397711,0.0252951,0.0531197,0.134064,0.304384,593
1500,10,100,12.5175,377.385,0.0342524,0.0185497,0.0556492,0.140809,0.315346,593
1500,10,250,12.4975,142.322,0.0596453,0.0193929,0.131535,0.386172,0.701518,593
1500,10,500,12.5052,351.58,0.0418554,0.0202361,0.0784148,0.199831,0.386172,593
1500,50,10,12.5093,368.362,0.0394698,0.0202361,0.0649241,0.174536,0.312816,593
1500,50,50,12.5136,374.866,0.0333082,0.0134907,0.0607083,0.161046,0.315346,593
1500,50,100,12.5154,377.187,0.0277241,0.00758853,0.0573356,0.150927,0.306914,593
1500,50,250,12.5046,356.332,0.0698208,0.03457,0.13575,0.214165,0.400506,593
1500,50,500,12.5017,298.745,0.037467,0.0151771,0.0733558,0.217538,0.482293,593
1500,100,10,12.5055,355.079,0.0345912,0.0168634,0.0666105,0.196459,0.378583,593
1500,100,50,12.5103,368.982,0.0446976,0.0244519,0.0682968,0.187184,0.316189,593
1500,100,100,12.5135,372.428,0.0351258,0.0151771,0.0632378,0.176223,0.305228,593
1500,100,250,12.4933,58.7563,0.076204,0.0278246,0.158516,0.564924,0.783305,593
1500,100,500,12.4979,157.804,0.0560224,0.0244519,0.111298,0.338954,0.672007,593
1500,250,10,12.5013,285.861,0.0411068,0.0168634,0.0784148,0.224283,0.511804,593
1500,250,50,12.506,358.417,0.0461794,0.0269815,0.0725126,0.197302,0.385329,593
1500,250,100,12.5099,369.256,0.0368925,0.0160202,0.0708263,0.179595,0.321248,593
1500,250,250,12.5094,364.113,0.0656931,0.0379427,0.116358,0.204047,0.331366,593
1500,250,500,12.4921,53.7892,0.0817045,0.0227656,0.17032,0.588533,0.779089,593
1500,500,10,12.4956,84.4418,0.0703092,0.0227656,0.140809,0.510961,0.750422,593
1500,500,50,12.498,159.652,0.0558696,0.0236088,0.111298,0.349916,0.653457,593
1500,500,100,12.5027,317.347,0.0349869,0.010118,0.0750422,0.20742,0.44688,593
1500,500,250,12.5063,361.393,0.0352514,0.0143339,0.0632378,0.195616,0.334739,593
1500,500,500,12.5049,347.624,0.0444039,0.0227656,0.0750422,0.20489,0.39882,593
2000,10,10,12.513,372.163,0.0430034,0.0227656,0.0716695,0.161889,0.323777,593
2000,10,50,12.5148,373.024,0.0419853,0.0202361,0.0817875,0.159359,0.325464,593
2000,10,100,12.5176,380.911,0.0320645,0.0168634,0.0573356,0.134907,0.324621,593
2000,10,250,12.516,367.252,0.0676696,0.0404722,0.117201,0.194772,0.323777,593
2000,10,500,12.4974,143.509,0.0546116,0.0151771,0.120573,0.375211,0.685497,593
2000,50,10,12.5053,354.863,0.0456842,0.0252951,0.0750422,0.199831,0.378583,593
2000,50,50,12.509,365.014,0.0391209,0.0160202,0.0801012,0.193086,0.344857,593
2000,50,100,12.5133,373.776,0.0314577,0.00927487,0.0590219,0.163575,0.330523,593
2000,50,250,12.5153,374.394,0.039974,0.0193929,0.0632378,0.155987,0.297639,593
2000,50,500,12.4951,72.3145,0.0690086,0.0185497,0.13828,0.56914,0.752951,593
2000,100,10,12.5017,300.044,0.039472,0.0185497,0.0725126,0.212479,0.467116,593
2000,100,50,12.5058,356.798,0.0355442,0.0160202,0.0657673,0.192243,0.36425,593
2000,100,100,12.5103,368.831,0.0342135,0.0134907,0.0716695,0.168634,0.314503,593
2000,100,250,12.513,371.31,0.0395411,0.0210793,0.0649241,0.167791,0.324621,593
2000,100,500,12.52,371.655,0.0559523,0.029511,0.0952782,0.174536,0.31113,593
2000,250,10,12.4931,56.6712,0.0715858,0.0177066,0.148398,0.610455,0.766442,593
2000,250,50,12.4979,164.106,0.0522689,0.0143339,0.112142,0.348229,0.668634,593
2000,250,100,12.5011,285.302,0.0377548,0.0118044,0.0767285,0.228499,0.513491,593
2000,250,250,12.5059,355.653,0.0392804,0.0168634,0.0758853,0.187184,0.390388,593
2000,250,500,12.5096,367.73,0.0326986,0.00927487,0.0674536,0.177066,0.319562,593
2000,500,10,12.4922,54.7614,0.0775788,0.0244519,0.1543,0.610455,0.768971,593
2000,500,50,12.4955,80.3904,0.0659292,0.0168634,0.144182,0.505902,0.746206,593
2000,500,100,12.498,163.046,0.0534528,0.0160202,0.112985,0.349073,0.661046,593
2000,500,250,12.502,305.342,0.0448495,0.0210793,0.0750422,0.219224,0.478921,593
2000,500,500,12.5062,358.73,0.0403852,0.0202361,0.0750422,0.190556,0.346543,593
