batch_size,num_batch_negs,num_uniform_negs,loss,pos_rank,mrr,r1,r10,r50,auc,count
1500,250,500,12.4934,52.2595,0.0566173,0.0156507,0.0881384,0.568369,0.799012,607
1500,500,10,12.4967,70.8929,0.062129,0.0230643,0.107084,0.545305,0.752059,607
1500,500,50,12.4992,148.656,0.0491209,0.0205931,0.0675453,0.355848,0.658155,607
1500,500,100,12.504,319.877,0.0273025,0.0140033,0.029654,0.182867,0.430807,607
1500,500,250,12.5077,371.451,0.0284063,0.0156507,0.0321252,0.169687,0.340198,607
1500,500,500,12.5069,369.75,0.0284723,0.0156507,0.0321252,0.16804,0.381384,607
2000,10,10,12.5151,390.942,0.0352495,0.0230643,0.0461285,0.146623,0.288303,607
2000,10,50,12.5176,394.402,0.030662,0.0181219,0.0461285,0.132619,0.300659,607
2000,10,100,12.5194,395.879,0.0314859,0.014827,0.0494234,0.122735,0.302306,607
2000,10,250,12.5179,387.621,0.0459362,0.0288303,0.0733114,0.163097,0.295717,607
2000,10,500,12.4989,133.042,0.0453845,0.0123558,0.0741351,0.378089,0.69028,607
2000,50,10,12.507,369.479,0.0289151,0.0172982,0.0288303,0.170511,0.368204,607
2000,50,50,12.5109,384.783,0.0299138,0.014827,0.0436573,0.16145,0.317957,607
2000,50,100,12.5153,391.247,0.0359796,0.0247117,0.0420099,0.144975,0.297364,607
2000,50,250,12.5174,391.628,0.0428551,0.029654,0.0510708,0.14168,0.289951,607
2000,50,500,12.4964,68.9942,0.0590656,0.0172982,0.0947282,0.563427,0.737232,607
2000,100,10,12.5033,306.375,0.0278572,0.0123558,0.0329489,0.199341,0.467051,607
2000,100,50,12.5071,368.661,0.0280085,0.0140033,0.0345964,0.176277,0.343493,607
2000,100,100,12.5125,388.868,0.030384,0.0172982,0.0461285,0.150741,0.290774,607
2000,100,250,12.5153,389.876,0.0368436,0.023888,0.0469522,0.149094,0.275124,607
2000,100,500,12.5227,392.042,0.045653,0.0288303,0.0617792,0.151565,0.280066,607
2000,250,10,12.4946,56.5082,0.058808,0.0156507,0.0971993,0.553542,0.773476,607
2000,250,50,12.4992,149.122,0.0440234,0.014827,0.0617792,0.349259,0.651565,607
2000,250,100,12.5023,271.727,0.0298467,0.0140033,0.038715,0.218287,0.531301,607
2000,250,250,12.5072,368.829,0.0295264,0.014827,0.038715,0.172982,0.355848,607
2000,250,500,12.5116,385.904,0.0287496,0.0172982,0.0329489,0.160626,0.329489,607
2000,500,10,12.493,51.5148,0.0621176,0.014827,0.104613,0.571664,0.782537,607
2000,500,50,12.4968,73.4168,0.0554857,0.0164745,0.0906096,0.540362,0.74547,607
2000,500,100,12.4993,147.148,0.0499624,0.0189456,0.0823723,0.356672,0.677101,607
2000,500,250,12.5039,320.863,0.0261534,0.0123558,0.0263591,0.189456,0.459638,607
2000,500,500,12.5075,368.243,0.0302377,0.0172982,0.0354201,0.165568,0.34514,607
