batch_size ,num_batch_negs ,num_uniform_negs ,loss               ,pos_rank           ,mrr                  ,r1                   ,r10                  ,r50                 ,auc                 ,count
500.0      ,10.0           ,10.0             ,12.506666666666666 ,347.9973333333333  ,0.07858186666666667  ,0.045936866666666666 ,0.14213033333333333  ,0.21892166666666668 ,0.42702799999999996 ,599.0
500.0      ,10.0           ,50.0             ,12.518833333333333 ,365.768            ,0.05471526666666667  ,0.024437233333333336 ,0.11374803333333335  ,0.20056433333333334 ,0.34603866666666666 ,599.0
500.0      ,10.0           ,100.0            ,12.495666666666667 ,79.28653333333334  ,0.1306786666666667   ,0.0651129            ,0.24705100000000002  ,0.5314143333333333  ,0.7309453333333334  ,599.0
500.0      ,10.0           ,250.0            ,12.502666666666668 ,298.015            ,0.08457683333333334  ,0.04891566666666667  ,0.154046             ,0.22808033333333333 ,0.5163623333333334  ,599.0
500.0      ,10.0           ,500.0            ,12.5073            ,351.25333333333333 ,0.07168433333333334  ,0.039773300000000004 ,0.13958066666666666  ,0.21502533333333332 ,0.405334            ,599.0
500.0      ,50.0           ,10.0             ,12.514266666666666 ,363.7513333333333  ,0.06409233333333335  ,0.03505676666666666  ,0.11765566666666666  ,0.2047576666666667  ,0.3515623333333333  ,599.0
500.0      ,50.0           ,50.0             ,12.519300000000001 ,367.43666666666667 ,0.05793796666666667  ,0.03232216666666667  ,0.10516933333333334  ,0.194152            ,0.334108            ,599.0
500.0      ,50.0           ,100.0            ,12.493400000000001 ,56.89443333333333  ,0.142296             ,0.0761167            ,0.250897             ,0.5931023333333334  ,0.7554433333333334  ,599.0
500.0      ,50.0           ,250.0            ,12.498366666666668 ,156.62699999999998 ,0.11863966666666668  ,0.07200256666666667  ,0.20769733333333332  ,0.3606836666666667  ,0.6674013333333333  ,599.0
500.0      ,50.0           ,500.0            ,12.502             ,278.16333333333336 ,0.08680586666666668  ,0.054483533333333334 ,0.15377033333333331  ,0.23702566666666666 ,0.534514            ,599.0
500.0      ,100.0          ,10.0             ,12.5077            ,352.7726666666667  ,0.07149433333333334  ,0.040345033333333336 ,0.1371186666666667   ,0.22030799999999998 ,0.41669766666666663 ,599.0
500.0      ,100.0          ,50.0             ,12.512866666666667 ,361.09066666666666 ,0.061132266666666664 ,0.029215199999999997 ,0.12297199999999998  ,0.2100226666666667  ,0.3624943333333333  ,599.0
500.0      ,100.0          ,100.0            ,12.522799999999998 ,366.72599999999994 ,0.05265536666666667  ,0.027253333333333334 ,0.10289530000000001  ,0.189698            ,0.314861            ,599.0
500.0      ,100.0          ,250.0            ,12.492666666666665 ,54.908166666666666 ,0.13858666666666666  ,0.07373803333333333  ,0.2517173333333333   ,0.5906846666666666  ,0.7619523333333333  ,599.0
500.0      ,100.0          ,500.0            ,12.496166666666667 ,88.43686666666667  ,0.13791066666666668  ,0.07981656666666666  ,0.24536699999999997  ,0.5060343333333334  ,0.7318473333333334  ,599.0
500.0      ,250.0          ,10.0             ,12.498733333333334 ,172.35266666666666 ,0.11119766666666668  ,0.06675646666666667  ,0.19498366666666667  ,0.3456686666666666  ,0.6525943333333334  ,599.0
500.0      ,250.0          ,50.0             ,12.503633333333333 ,315.84633333333335 ,0.08622439999999999  ,0.053149766666666674 ,0.15350733333333333  ,0.22365433333333332 ,0.47240566666666667 ,599.0
500.0      ,250.0          ,100.0            ,12.508566666666667 ,356.15433333333334 ,0.06720343333333333  ,0.036998166666666665 ,0.12878633333333334  ,0.21448600000000004 ,0.398453            ,599.0
500.0      ,250.0          ,250.0            ,12.507766666666667 ,345.00233333333335 ,0.03838333333333333  ,0.01582916666666667  ,0.0753312            ,0.20805366666666666 ,0.4048973333333333  ,599.0
500.0      ,250.0          ,500.0            ,12.518366666666667 ,372.71433333333334 ,0.031190600000000002 ,0.015011966666666666 ,0.05369773333333334  ,0.152981            ,0.32440566666666665 ,599.0
500.0      ,500.0          ,10.0             ,12.519866666666665 ,374.2063333333333  ,0.03076646666666667  ,0.014202800000000002 ,0.051772700000000005 ,0.15270933333333334 ,0.325714            ,599.0
500.0      ,500.0          ,50.0             ,12.520600000000002 ,375.327            ,0.033986600000000006 ,0.017831366666666668 ,0.0562174            ,0.14913033333333334 ,0.322122            ,599.0
500.0      ,500.0          ,100.0            ,12.525833333333333 ,367.807            ,0.056880433333333334 ,0.0317253            ,0.10064773333333334  ,0.17881466666666668 ,0.33915266666666666 ,599.0
500.0      ,500.0          ,250.0            ,12.500366666666666 ,139.933            ,0.057627533333333335 ,0.017525100000000002 ,0.12078366666666666  ,0.39092             ,0.6895253333333332  ,599.0
500.0      ,500.0          ,500.0            ,12.508266666666666 ,348.95599999999996 ,0.039945100000000004 ,0.018670076666666664 ,0.07093949999999999  ,0.20667666666666665 ,0.38502166666666665 ,599.0
1000.0     ,10.0           ,10.0             ,12.512133333333333 ,363.27833333333336 ,0.0377577            ,0.01668846666666667  ,0.0692444            ,0.19358299999999998 ,0.3482673333333333  ,599.0
1000.0     ,10.0           ,50.0             ,12.516433333333334 ,370.2153333333334  ,0.0334731            ,0.014199499999999999 ,0.05900829999999999  ,0.166853            ,0.3441003333333333  ,599.0
1000.0     ,10.0           ,100.0            ,12.518066666666668 ,368.55199999999996 ,0.03770503333333333  ,0.0178117            ,0.06562953333333334  ,0.170758            ,0.3184766666666667  ,599.0
1000.0     ,10.0           ,250.0            ,12.497933333333334 ,74.1148            ,0.06903863333333334  ,0.016151933333333333 ,0.14941866666666667  ,0.5444856666666668  ,0.7442883333333333  ,599.0
1000.0     ,10.0           ,500.0            ,12.5045            ,293.04766666666666 ,0.041484433333333334 ,0.016406             ,0.08650483333333335  ,0.22810733333333333 ,0.5011039999999999  ,599.0
1000.0     ,50.0           ,10.0             ,12.5084            ,352.551            ,0.04018633333333333  ,0.016134766666666665 ,0.08097073333333334  ,0.21002466666666667 ,0.38577966666666663 ,599.0
1000.0     ,50.0           ,50.0             ,12.5132            ,364.3283333333334  ,0.039918433333333336 ,0.019494733333333333 ,0.06900466666666667  ,0.19026366666666664 ,0.3265656666666667  ,599.0
1000.0     ,50.0           ,100.0            ,12.516533333333333 ,370.2523333333333  ,0.0357063            ,0.016718399999999998 ,0.06539806666666666  ,0.17025233333333334 ,0.3238513333333333  ,599.0
1000.0     ,50.0           ,250.0            ,12.527533333333333 ,370.4823333333334  ,0.04888056666666666  ,0.026173166666666664 ,0.08732556666666667  ,0.16858900000000002 ,0.3202336666666667  ,599.0
1000.0     ,50.0           ,500.0            ,12.4963            ,59.2928            ,0.0729875            ,0.021199933333333334 ,0.15499366666666667  ,0.5701503333333333  ,0.754956            ,599.0
1000.0     ,100.0          ,10.0             ,12.500799999999998 ,155.76633333333334 ,0.05510626666666666  ,0.019486599999999996 ,0.10934133333333333  ,0.35690133333333335 ,0.6763049999999998  ,599.0
1000.0     ,100.0          ,50.0             ,12.503866666666667 ,272.27566666666667 ,0.04142743333333334  ,0.016417666666666667 ,0.08404923333333332  ,0.237838            ,0.5460626666666667  ,599.0
1000.0     ,100.0          ,100.0            ,12.516100000000002 ,369.19599999999997 ,0.0324385            ,0.012208806666666667 ,0.06257396666666666  ,0.17132866666666666 ,0.32880033333333336 ,599.0
1000.0     ,100.0          ,250.0            ,12.508600000000001 ,351.9483333333333  ,0.03982003333333333  ,0.016978966666666668 ,0.07562863333333333  ,0.20920533333333333 ,0.38920266666666664 ,599.0
1000.0     ,100.0          ,500.0            ,12.498266666666666 ,76.58533333333334  ,0.06772866666666667  ,0.016433             ,0.148645             ,0.5375793333333333  ,0.7426339999999999  ,599.0
1000.0     ,250.0          ,10.0             ,12.519633333333333 ,372.0783333333333  ,0.029376766666666665 ,0.0127924            ,0.04846286666666667  ,0.15274200000000002 ,0.3252003333333333  ,599.0
1000.0     ,250.0          ,50.0             ,12.5124            ,362.99600000000004 ,0.03644496666666667  ,0.015589833333333336 ,0.06791403333333333  ,0.19555033333333335 ,0.3370756666666667  ,599.0
1000.0     ,250.0          ,100.0            ,12.495333333333335 ,55.63686666666666  ,0.0684287            ,0.015593776666666665 ,0.14948              ,0.5829743333333334  ,0.7649659999999999  ,599.0
1000.0     ,250.0          ,250.0            ,12.498833333333332 ,88.93023333333333  ,0.06412440000000001  ,0.017221333333333335 ,0.136011             ,0.5030843333333334  ,0.7290983333333333  ,599.0
1000.0     ,250.0          ,500.0            ,12.501133333333334 ,171.88333333333335 ,0.05408109999999999  ,0.01922456666666667  ,0.10714443333333333  ,0.3404153333333333  ,0.6620113333333334  ,599.0
1000.0     ,500.0          ,10.0             ,12.505600000000001 ,318.77933333333334 ,0.039522966666666666 ,0.016951333333333332 ,0.0756632            ,0.219206            ,0.459654            ,599.0
1000.0     ,500.0          ,50.0             ,12.509266666666667 ,355.43             ,0.03454153333333334  ,0.011958700000000001 ,0.06903393333333334  ,0.20724             ,0.374479            ,599.0
1000.0     ,500.0          ,100.0            ,12.497866666666667 ,137.703            ,0.11356343333333334  ,0.06252653333333334  ,0.20527700000000002  ,0.3812743333333333  ,0.6916216666666667  ,599.0
1000.0     ,500.0          ,250.0            ,12.507833333333332 ,345.50666666666666 ,0.040041266666666665 ,0.016942133333333335 ,0.07818836666666666  ,0.21139833333333333 ,0.3911826666666666  ,599.0
1000.0     ,500.0          ,500.0            ,12.516366666666668 ,370.97766666666666 ,0.036694566666666664 ,0.0183949            ,0.060920833333333334 ,0.17083766666666667 ,0.3207793333333333  ,599.0
1500.0     ,10.0           ,10.0             ,12.518099999999999 ,370.266            ,0.0357268            ,0.016673533333333334 ,0.062062000000000006 ,0.16466233333333335 ,0.3260956666666666  ,599.0
1500.0     ,10.0           ,50.0             ,12.5197            ,374.85166666666663 ,0.0318698            ,0.01617637666666667  ,0.050922166666666664 ,0.14491433333333334 ,0.31738466666666665 ,599.0
1500.0     ,10.0           ,100.0            ,12.520333333333333 ,373.97333333333336 ,0.029246166666666667 ,0.013655633333333334 ,0.0525968            ,0.14301233333333332 ,0.312472            ,599.0
