batch_size,num_batch_negs,num_uniform_negs,loss,pos_rank,mrr,r1,r10,r50,auc,count
500,10,10,12.5057,358.772,0.0673167,0.0477387,0.0988275,0.19933,0.369347,597
500,10,50,12.518,378.621,0.053529,0.0351759,0.0820771,0.185092,0.304858,597
500,10,100,12.4948,73.7035,0.0957637,0.0477387,0.165829,0.528476,0.744556,597
500,10,250,12.5017,300.639,0.0777714,0.0628141,0.0988275,0.207705,0.50335,597
500,10,500,12.5063,363.713,0.0653468,0.0435511,0.0988275,0.20268,0.390285,597
500,50,10,12.5134,376.924,0.0589316,0.0410385,0.0879397,0.188442,0.329983,597
500,50,50,12.5186,380.752,0.0607895,0.0452261,0.0812395,0.180905,0.29062,597
500,50,100,12.4922,54.5879,0.126487,0.0778894,0.194305,0.58459,0.754606,597
500,50,250,12.4971,140.894,0.117253,0.0887772,0.148241,0.371859,0.673367,597
500,50,500,12.5005,264.682,0.0492086,0.0242881,0.0921273,0.221106,0.534338,597
500,100,10,12.5065,366.31,0.0616712,0.041876,0.0979899,0.201005,0.39196,597
500,100,50,12.5119,376.142,0.0642687,0.0469012,0.0845896,0.194305,0.340034,597
500,100,100,12.5218,381.708,0.0558263,0.0393635,0.078727,0.164154,0.283082,597
500,100,250,12.4911,50.7739,0.11923,0.0695142,0.197655,0.593802,0.762982,597
500,100,500,12.4948,76.835,0.106525,0.0552764,0.19263,0.518425,0.732831,597
500,250,10,12.4977,162.614,0.0854784,0.0527638,0.138191,0.345896,0.667504,597
500,250,50,12.5026,319.979,0.0699743,0.0510888,0.0988275,0.20938,0.484925,597
500,250,100,12.5072,367.737,0.0730774,0.0569514,0.0871022,0.19933,0.358459,597
500,250,250,12.5071,354.785,0.0360322,0.0242881,0.0368509,0.18928,0.361809,597
500,250,500,12.5177,387.258,0.0393897,0.0259631,0.0519263,0.143216,0.306533,597
500,500,10,12.5196,388.257,0.0330554,0.0217755,0.0410385,0.133166,0.283082,597
500,500,50,12.5195,387.703,0.0380307,0.0284757,0.0460637,0.129816,0.292295,597
500,500,100,12.5258,383.01,0.059568,0.0435511,0.0887772,0.166667,0.288107,597
500,500,250,12.4993,132.036,0.0606741,0.0293132,0.0929648,0.417085,0.664992,597
500,500,500,12.5074,358.9,0.0382642,0.0259631,0.040201,0.193467,0.371022,597
1000,10,10,12.5115,378.85,0.0350258,0.0242881,0.0368509,0.170017,0.324121,597
1000,10,50,12.5162,389.031,0.0396098,0.0276382,0.0544389,0.143216,0.28392,597
1000,10,100,12.5187,392.511,0.0332529,0.020938,0.0435511,0.122278,0.278894,597
1000,10,250,12.497,68.2186,0.0700687,0.0276382,0.117253,0.571189,0.746231,597
1000,10,500,12.5038,296.972,0.0340864,0.020938,0.0335008,0.207705,0.507538,597
1000,50,10,12.5077,364.105,0.037682,0.0268007,0.038526,0.185092,0.345059,597
1000,50,50,12.513,381.563,0.0409452,0.0309883,0.0435511,0.159129,0.295645,597
1000,50,100,12.5161,387.129,0.0447605,0.0351759,0.0494137,0.143216,0.284757,597
1000,50,250,12.5271,387.242,0.0525222,0.0360134,0.0770519,0.152429,0.306533,597
1000,50,500,12.4949,54.227,0.0660068,0.0242881,0.0946399,0.59799,0.752094,597
1000,100,10,12.4995,129.445,0.0595716,0.0301508,0.078727,0.40201,0.70268,597
1000,100,50,12.5026,260.935,0.0402703,0.0234506,0.0435511,0.225293,0.541039,597
1000,100,100,12.5156,384.567,0.0393079,0.0268007,0.0519263,0.153266,0.304858,597
1000,100,250,12.5076,359.99,0.0323849,0.0184255,0.040201,0.185092,0.375209,597
1000,100,500,12.4972,72.3869,0.0665631,0.0293132,0.11139,0.518425,0.773869,597
1000,250,10,12.5192,389.066,0.0335579,0.020938,0.0460637,0.143216,0.28727,597
1000,250,50,12.512,380.013,0.0363801,0.0234506,0.0410385,0.166667,0.294807,597
1000,250,100,12.4938,52.557,0.0646404,0.0242881,0.103853,0.592965,0.78057,597
1000,250,250,12.4973,74.5159,0.0699918,0.0318258,0.10469,0.517588,0.748744,597
1000,250,500,12.5,149.631,0.0531037,0.0268007,0.0653266,0.353434,0.676717,597
1000,500,10,12.5044,315.291,0.0420084,0.0259631,0.0561139,0.20268,0.471524,597
1000,500,50,12.5086,367.484,0.032524,0.0201005,0.038526,0.175879,0.331658,597
1000,500,100,12.4969,138.099,0.0846823,0.0452261,0.150754,0.393635,0.680067,597
1000,500,250,12.5074,363.308,0.0351332,0.0226131,0.0469012,0.183417,0.364322,597
1000,500,500,12.5156,384.741,0.0326333,0.0201005,0.0443886,0.152429,0.29062,597
1500,10,10,12.5176,387.514,0.0373529,0.0259631,0.0460637,0.143216,0.273869,597
1500,10,50,12.5188,385.51,0.0479423,0.0335008,0.0670017,0.149079,0.312395,597
1500,10,100,12.5199,388.698,0.0355046,0.0217755,0.0527638,0.135678,0.283082,597
1500,10,250,12.4992,125.796,0.0550768,0.0242881,0.0795645,0.39531,0.703518,597
1500,10,500,12.5077,364.555,0.034475,0.0226131,0.038526,0.177554,0.359296,597
