batch_size,num_batch_negs,num_uniform_negs,loss,pos_rank,mrr,r1,r10,r50,auc,count
500,10,10,11.7837,273.487,0.209208,0.184564,0.238255,0.27349,0.496644,596
500,10,50,12.1074,321.798,0.200773,0.178691,0.231544,0.264262,0.394295,596
500,10,100,11.2021,65.9799,0.226953,0.181208,0.290268,0.576342,0.818792,596
500,10,250,11.578,207.21,0.204416,0.175336,0.243289,0.322148,0.603188,596
500,10,500,11.7757,275.343,0.209524,0.185403,0.237416,0.301174,0.484899,596
500,50,10,11.9445,296.258,0.214866,0.187919,0.266779,0.28943,0.442114,596
500,50,50,12.1299,321.516,0.201249,0.17953,0.233221,0.268456,0.401007,596
500,50,100,11.0432,62.7399,0.250117,0.208893,0.296141,0.598154,0.85906,596
500,50,250,11.3586,101.898,0.237278,0.200503,0.28104,0.477349,0.775168,596
500,50,500,11.5712,207.529,0.226915,0.201342,0.253356,0.322987,0.637584,596
500,100,10,11.8125,279.021,0.220908,0.196309,0.255034,0.300336,0.494966,596
500,100,50,11.9456,288.615,0.211608,0.189597,0.245805,0.291946,0.444631,596
500,100,100,12.1876,324.888,0.216066,0.193792,0.241611,0.270973,0.379195,596
500,100,250,11.0238,66.5201,0.233582,0.189597,0.298658,0.57802,0.839765,596
500,100,500,11.2106,66.9622,0.23711,0.192114,0.283557,0.563758,0.826342,596
500,250,10,11.3475,109.881,0.227349,0.187919,0.275168,0.48406,0.769295,596
500,250,50,11.6049,225.542,0.219265,0.197148,0.25,0.317114,0.551174,596
500,250,100,11.7962,275.851,0.216635,0.190436,0.256711,0.297819,0.494966,596
500,250,250,11.7434,258.244,0.222662,0.203859,0.247483,0.281879,0.501678,596
500,250,500,12.0439,276.292,0.213128,0.181208,0.255872,0.313758,0.485738,596
500,500,10,12.0673,276.383,0.218742,0.192114,0.255034,0.317114,0.481544,596
500,500,50,12.0754,320.496,0.212405,0.191275,0.250839,0.260067,0.39849,596
500,500,100,12.2729,326.878,0.204091,0.182047,0.238255,0.265101,0.386745,596
500,500,250,11.3865,85.2047,0.22412,0.173658,0.28943,0.549497,0.786913,596
500,500,500,11.7658,252.442,0.221831,0.196309,0.251678,0.318792,0.504195,596
1000,10,10,11.8717,294.337,0.210125,0.186242,0.250839,0.270973,0.433725,596
1000,10,50,12.0295,285.412,0.223669,0.198826,0.258389,0.292785,0.450503,596
1000,10,100,12.0265,277.758,0.214932,0.187081,0.255872,0.313758,0.487416,596
1000,10,250,11.256,74.1946,0.246488,0.208893,0.286074,0.564597,0.84396,596
1000,10,500,11.5663,185.09,0.214111,0.182886,0.260067,0.377517,0.640101,596
1000,50,10,11.7813,257.702,0.211127,0.186242,0.245805,0.312081,0.503356,596
1000,50,50,11.9361,283.426,0.207351,0.17953,0.251678,0.300336,0.489933,596
1000,50,100,12.0106,287.85,0.204831,0.176174,0.25755,0.299497,0.442953,596
1000,50,250,12.2646,326.018,0.206301,0.185403,0.232383,0.268456,0.394295,596
1000,50,500,11.1087,70.8196,0.227723,0.180369,0.287752,0.59396,0.834732,596
1000,100,10,11.4087,97.7836,0.240869,0.199664,0.30453,0.528523,0.807047,596
1000,100,50,11.5553,176.36,0.216514,0.181208,0.272651,0.370805,0.675336,596
1000,100,100,12.0023,294.264,0.21064,0.186242,0.249161,0.286913,0.462248,596
1000,100,250,11.7633,255.203,0.207968,0.177852,0.250839,0.316275,0.526007,596
1000,100,500,11.254,71.0285,0.231481,0.186242,0.291107,0.568792,0.834732,596
1000,250,10,12.0221,274.468,0.221228,0.197987,0.247483,0.331376,0.466443,596
1000,250,50,11.9099,294.042,0.208297,0.185403,0.239933,0.284396,0.437919,596
1000,250,100,11.0577,72.7013,0.228226,0.180369,0.298658,0.605705,0.852349,596
1000,250,250,11.2457,68.6552,0.234827,0.188758,0.307047,0.58557,0.839765,596
1000,250,500,11.4256,110.008,0.228843,0.183725,0.291107,0.498322,0.767617,596
1000,500,10,11.5976,207.935,0.216544,0.185403,0.259228,0.363255,0.611577,596
1000,500,50,11.7784,271.211,0.214743,0.193792,0.244128,0.288591,0.478188,596
1000,500,100,11.3238,84.4329,0.239937,0.200503,0.295302,0.520134,0.799497,596
1000,500,250,11.7492,248.773,0.214454,0.187081,0.25755,0.308725,0.510067,596
