lr,reg,loss_fn,operator,comparator,loss,pos_rank,mrr,r1,r10,r50,auc,count
0.0001,0.1,softmax,diagonal,dot,103.652,189.401,0.0199613,0.00326264,0.0277325,0.181077,0.613377,613
0.0001,0.1,softmax,diagonal,l2,106.568,407.479,0.00936017,0.00326264,0.0114192,0.0334421,0.269168,613
0.0001,0.001,ranking,translation,dot,12.7133,241.398,0.0184445,0.00897227,0.0293638,0.050571,0.521207,613
0.0001,0.001,ranking,translation,l2,12.5043,218.269,0.0880976,0.0530179,0.164763,0.196574,0.596248,613
0.0001,0.001,ranking,diagonal,dot,12.5081,374.335,0.0185974,0.00734095,0.0163132,0.152529,0.340946,613
0.0001,0.001,ranking,diagonal,l2,12.5048,195.378,0.0219296,0.00734095,0.0261011,0.17863,0.583197,613
0.0001,0.001,softmax,translation,dot,12.5105,409.055,0.00872174,0.0040783,0.00815661,0.0212072,0.269168,613
0.0001,0.001,softmax,translation,l2,103.387,230.926,0.0925538,0.0579119,0.164763,0.199021,0.598695,613
0.0001,0.001,softmax,diagonal,dot,105.564,377.002,0.0174785,0.00734095,0.0138662,0.159054,0.32708,613
0.0001,0.001,softmax,diagonal,l2,103.651,188.525,0.0265222,0.00815661,0.040783,0.19168,0.604405,613
0.0001,1e-05,ranking,translation,dot,106.383,401.493,0.0102008,0.00570962,0.00815661,0.0269168,0.290375,613
0.0001,1e-05,ranking,translation,l2,12.5043,227.741,0.0924816,0.0619902,0.163132,0.200653,0.575856,613
0.0001,1e-05,ranking,diagonal,dot,12.508,371.622,0.0177295,0.00734095,0.0171289,0.154976,0.346656,613
0.0001,1e-05,ranking,diagonal,l2,12.7592,373.56,0.0110894,0.0040783,0.0138662,0.045677,0.28385,613
0.0001,1e-05,softmax,translation,dot,12.5048,194.945,0.0213213,0.00652529,0.0236542,0.165579,0.606036,613
0.0001,1e-05,softmax,translation,l2,12.5103,405.542,0.00770371,0.00163132,0.00815661,0.0285481,0.283034,613
0.0001,1e-05,softmax,diagonal,dot,89.4936,211.8,0.0973387,0.0668842,0.155791,0.172104,0.597879,613
0.0001,1e-05,softmax,diagonal,l2,94.4379,230.467,0.0910067,0.0546493,0.168026,0.287928,0.551387,613
0.01,None,ranking,affine,dot,14.0081,191.571,0.0943476,0.0644372,0.154976,0.16721,0.67292,613
0.01,None,ranking,affine,l2,12.6459,281.942,0.0317583,0.0130506,0.0546493,0.172104,0.453507,613
0.01,None,softmax,affine,dot,94.9249,182.92,0.0892054,0.050571,0.173736,0.189233,0.636215,613
0.01,None,softmax,affine,l2,105.683,305.322,0.0151995,0.00815661,0.0146819,0.0603589,0.424144,613
0.001,None,ranking,affine,dot,12.4248,178.823,0.0902532,0.0513866,0.169657,0.199021,0.66721,613
0.001,None,ranking,affine,l2,12.534,372.157,0.0101677,0.00570962,0.00815661,0.0244698,0.313214,613
0.001,None,softmax,affine,dot,87.1057,206.802,0.0971014,0.0668842,0.162316,0.177814,0.612561,613
0.001,None,softmax,affine,l2,103.367,224.235,0.0924901,0.0579119,0.163132,0.211256,0.593801,613
0.0001,None,ranking,affine,dot,105.523,375.047,0.0153938,0.00734095,0.0106036,0.133768,0.322186,613
0.0001,None,ranking,affine,l2,12.5043,223.927,0.0899947,0.0587276,0.161501,0.199021,0.584013,613
0.0001,None,softmax,affine,dot,12.5083,374.759,0.0151955,0.00652529,0.0122349,0.126427,0.354812,613
0.0001,None,softmax,affine,l2,93.7,222.894,0.0800512,0.0424144,0.158238,0.28385,0.550571,613
