lr,reg,loss_fn,operator,comparator,loss,pos_rank,mrr,r1,r10,r50,auc,count
0.0001,0.1,softmax,diagonal,l2,104.975,370.947,0.0323506,0.0126984,0.0714286,0.0944444,0.319841,630
0.0001,0.001,ranking,translation,dot,12.2831,241.845,0.0473788,0.0261905,0.0809524,0.103968,0.55873,630
0.0001,0.001,ranking,translation,l2,12.5061,165.218,0.150114,0.0896825,0.26746,0.303175,0.728571,630
0.0001,0.001,ranking,diagonal,dot,12.5057,332.813,0.0654038,0.0349206,0.114286,0.226984,0.428571,630
0.0001,0.001,ranking,diagonal,l2,12.5069,198.681,0.068571,0.0404762,0.105556,0.243651,0.613492,630
0.0001,0.001,softmax,translation,dot,12.5092,366.444,0.0305714,0.00873016,0.0706349,0.109524,0.320635,630
0.0001,0.001,softmax,translation,l2,103.234,167.279,0.154841,0.1,0.269841,0.324603,0.710317,630
0.0001,0.001,softmax,diagonal,dot,103.034,329.002,0.0590611,0.0269841,0.111905,0.230952,0.434127,630
0.0001,0.001,softmax,diagonal,l2,103.694,200.521,0.0576196,0.0301587,0.0968254,0.203968,0.605556,630
0.0001,1e-05,ranking,translation,dot,104.791,364.35,0.037921,0.0198413,0.0690476,0.107937,0.32619,630
0.0001,1e-05,ranking,translation,l2,12.506,163.824,0.158496,0.0992063,0.271429,0.319841,0.70873,630
0.0001,1e-05,ranking,diagonal,dot,12.5056,330.009,0.0620937,0.0325397,0.112698,0.237302,0.451587,630
0.0001,1e-05,ranking,diagonal,l2,12.5663,341.044,0.0439608,0.0214286,0.081746,0.121429,0.343651,630
0.0001,1e-05,softmax,translation,dot,12.5069,202.336,0.0501455,0.0198413,0.0896825,0.21746,0.612698,630
0.0001,1e-05,softmax,translation,l2,12.5091,365.826,0.0361604,0.0142857,0.0746032,0.107143,0.346825,630
0.0001,1e-05,softmax,diagonal,dot,78.1797,183.118,0.152835,0.0960317,0.271429,0.3,0.652381,630
0.0001,1e-05,softmax,diagonal,l2,84.0623,201.169,0.140401,0.0777778,0.261111,0.37619,0.62381,630
0.01,None,ranking,affine,dot,13.554,175.182,0.143499,0.0944444,0.246825,0.272222,0.696032,630
0.01,None,ranking,affine,l2,12.3727,286.812,0.0749466,0.0531746,0.106349,0.169841,0.485714,630
0.01,None,softmax,affine,dot,85.2029,159.67,0.152776,0.0880952,0.288095,0.310317,0.707143,630
0.01,None,softmax,affine,l2,98.0339,280.298,0.0524744,0.0301587,0.0920635,0.15,0.496825,630
0.001,None,ranking,affine,dot,12.2254,143.95,0.141921,0.0833333,0.265873,0.303968,0.745238,630
0.001,None,ranking,affine,l2,12.4946,340.638,0.04598,0.0246032,0.0865079,0.101587,0.409524,630
0.001,None,softmax,affine,dot,75.1472,177.752,0.161543,0.109524,0.273016,0.292063,0.660317,630
0.001,None,softmax,affine,l2,103.197,163.499,0.152776,0.0952381,0.272222,0.310317,0.722222,630
0.0001,None,ranking,affine,dot,102.997,326.139,0.0548475,0.0269841,0.0992063,0.206349,0.431746,630
0.0001,None,ranking,affine,l2,12.5059,158.079,0.155326,0.0952381,0.273016,0.315873,0.75873,630
0.0001,None,softmax,affine,dot,12.5054,328.787,0.0569821,0.0285714,0.107143,0.211111,0.430159,630
0.0001,None,softmax,affine,l2,87.7036,210.729,0.125381,0.0698413,0.229365,0.32619,0.621429,630
