lr,reg,loss_fn,operator,comparator,loss,pos_rank,mrr,r1,r10,r50,auc,count
0.0001,0.1,softmax,diagonal,dot,103.716,190.377,0.0247173,0.00819672,0.0311475,0.163934,0.613934,610
0.0001,0.1,softmax,diagonal,l2,106.363,395.689,0.0131412,0.00491803,0.0229508,0.0442623,0.291803,610
0.0001,0.001,ranking,translation,dot,12.574,244.648,0.0197839,0.00655738,0.0360656,0.0532787,0.544262,610
0.0001,0.001,ranking,translation,l2,12.5057,189.066,0.127252,0.0836066,0.211475,0.251639,0.656557,610
0.0001,0.001,ranking,diagonal,dot,12.509,362.225,0.0367631,0.0139344,0.0786885,0.17623,0.378689,610
0.0001,0.001,ranking,diagonal,l2,12.5063,189.911,0.0285669,0.0106557,0.0377049,0.198361,0.609016,610
0.0001,0.001,softmax,translation,dot,12.5113,394.305,0.0126021,0.00245902,0.0262295,0.0491803,0.280328,610
0.0001,0.001,softmax,translation,l2,103.393,193.208,0.119944,0.0729508,0.210656,0.25082,0.661475,610
0.0001,0.001,softmax,diagonal,dot,105.215,367.272,0.0318598,0.00983607,0.0770492,0.172951,0.341803,610
0.0001,0.001,softmax,diagonal,l2,103.715,194.17,0.029264,0.0122951,0.0401639,0.163115,0.607377,610
0.0001,1e-05,ranking,translation,dot,106.213,392.473,0.0105836,0.00163934,0.0229508,0.0434426,0.297541,610
0.0001,1e-05,ranking,translation,l2,12.5057,189.375,0.122884,0.0745902,0.210656,0.238525,0.668033,610
0.0001,1e-05,ranking,diagonal,dot,12.509,361.102,0.035245,0.0147541,0.0704918,0.17541,0.354918,610
0.0001,1e-05,ranking,diagonal,l2,12.7187,374.033,0.00988179,0.000819672,0.0254098,0.05,0.281967,610
0.0001,1e-05,softmax,translation,dot,12.5063,197.472,0.0282042,0.0106557,0.0442623,0.168852,0.584426,610
0.0001,1e-05,softmax,translation,l2,12.5116,399.751,0.012823,0.00409836,0.0237705,0.0516393,0.278689,610
0.0001,1e-05,softmax,diagonal,dot,85.0389,198.179,0.111983,0.0639344,0.212295,0.219672,0.630328,610
0.0001,1e-05,softmax,diagonal,l2,89.7318,216.946,0.114909,0.0647541,0.212295,0.32459,0.579508,610
0.01,None,ranking,affine,dot,14.2475,180.533,0.111958,0.0672131,0.204098,0.214754,0.655738,610
0.01,None,ranking,affine,l2,12.6606,303.852,0.0282154,0.0131148,0.0409836,0.115574,0.461475,610
0.01,None,softmax,affine,dot,92.7718,163.525,0.116162,0.0680328,0.218033,0.22623,0.67623,610
0.01,None,softmax,affine,l2,102.815,275.427,0.0270953,0.0131148,0.0434426,0.122131,0.486066,610
0.001,None,ranking,affine,dot,12.4318,152.292,0.12384,0.0778689,0.210656,0.22541,0.715574,610
0.001,None,ranking,affine,l2,12.5288,371.766,0.0137331,0.0057377,0.0196721,0.0311475,0.32377,610
0.001,None,softmax,affine,dot,81.9791,194.844,0.120103,0.0770492,0.209836,0.227049,0.641803,610
0.001,None,softmax,affine,l2,103.391,189.233,0.126631,0.0827869,0.213115,0.239344,0.645902,610
0.0001,None,ranking,affine,dot,105.081,358.694,0.0279929,0.00901639,0.0672131,0.156557,0.365574,610
0.0001,None,ranking,affine,l2,12.5057,190.427,0.122696,0.0786885,0.210656,0.246721,0.67541,610
0.0001,None,softmax,affine,dot,12.5088,357.268,0.0333794,0.0155738,0.0631148,0.154918,0.37623,610
0.0001,None,softmax,affine,l2,93.8061,225.992,0.0823377,0.0401639,0.158197,0.297541,0.569672,610
