lr,reg,loss_fn,operator,comparator,loss,pos_rank,mrr,r1,r10,r50,auc,count
0.0001,0.1,ranking,translation,l2,12.4923,268.589,0.225179,0.186066,0.291803,0.332787,0.497541,610
0.0001,0.1,ranking,diagonal,dot,12.5055,171.119,0.21459,0.17377,0.270492,0.312295,0.665574,610
0.0001,0.1,ranking,diagonal,l2,12.4938,287.193,0.206858,0.170492,0.257377,0.291803,0.45082,610
0.0001,0.1,softmax,translation,dot,103.214,137.748,0.189317,0.133607,0.272131,0.409016,0.718852,610
0.0001,0.1,softmax,translation,l2,96.6541,270.735,0.212722,0.172131,0.279508,0.331967,0.459016,610
0.0001,0.1,softmax,diagonal,dot,103.541,162.196,0.210947,0.166393,0.266393,0.329508,0.705738,610
0.0001,0.1,softmax,diagonal,l2,97.4019,288.753,0.217848,0.186066,0.263115,0.285246,0.439344,610
0.0001,0.001,ranking,translation,dot,11.5291,199.563,0.104549,0.0696721,0.15082,0.17377,0.62623,610
0.0001,0.001,ranking,translation,l2,12.5049,141.139,0.194604,0.140164,0.277049,0.413934,0.717213,610
0.0001,0.001,ranking,diagonal,dot,12.4921,265.448,0.255905,0.230328,0.290984,0.331148,0.504918,610
0.0001,0.001,ranking,diagonal,l2,12.5055,167.047,0.21946,0.181148,0.265574,0.327869,0.662295,610
0.0001,0.001,softmax,translation,dot,12.4937,287.673,0.197802,0.158197,0.259836,0.284426,0.463115,610
0.0001,0.001,softmax,translation,l2,103.226,141.337,0.191257,0.134426,0.279508,0.42623,0.697541,610
0.0001,0.001,softmax,diagonal,dot,96.6092,264.811,0.22965,0.187705,0.289344,0.340984,0.49918,610
0.0001,0.001,softmax,diagonal,l2,103.544,164.6,0.217824,0.17459,0.27459,0.318033,0.690164,610
0.0001,1e-05,ranking,translation,dot,97.4547,289.905,0.21456,0.184426,0.254098,0.287705,0.481148,610
0.0001,1e-05,ranking,translation,l2,12.5049,141.865,0.186761,0.128689,0.278689,0.419672,0.721311,610
0.0001,1e-05,ranking,diagonal,dot,12.492,265.69,0.218721,0.177049,0.286066,0.334426,0.531967,610
0.0001,1e-05,ranking,diagonal,l2,11.9795,280.576,0.208264,0.179508,0.252459,0.281967,0.471311,610
0.0001,1e-05,softmax,translation,dot,12.5055,161.333,0.219211,0.179508,0.263934,0.322951,0.662295,610
0.0001,1e-05,softmax,translation,l2,12.4937,287.052,0.199636,0.163115,0.259836,0.286885,0.462295,610
0.0001,1e-05,softmax,diagonal,dot,72.6669,162.456,0.178676,0.12623,0.259016,0.29918,0.703279,610
0.0001,1e-05,softmax,diagonal,l2,68.3232,166.007,0.26408,0.202459,0.368852,0.47623,0.686885,610
0.01,None,ranking,affine,dot,12.3046,164.235,0.174348,0.121311,0.266393,0.287705,0.709836,610
0.01,None,ranking,affine,l2,11.4393,211.798,0.237207,0.20082,0.278689,0.345902,0.613115,610
0.01,None,softmax,affine,dot,82.5849,149.904,0.141838,0.0827869,0.263934,0.296721,0.706557,610
0.01,None,softmax,affine,l2,77.6546,219.096,0.21998,0.181148,0.27377,0.327869,0.603279,610
0.001,None,ranking,affine,dot,12.2022,110.049,0.130636,0.0721311,0.230328,0.313115,0.788525,610
0.001,None,ranking,affine,l2,12.4072,271.742,0.230221,0.202459,0.263934,0.27377,0.503279,610
0.001,None,softmax,affine,dot,73.3092,172.785,0.194985,0.145082,0.27623,0.290164,0.668852,610
0.001,None,softmax,affine,l2,103.172,144.054,0.181404,0.121311,0.279508,0.439344,0.715574,610
0.0001,None,ranking,affine,dot,96.3326,266.331,0.229929,0.195902,0.286066,0.317213,0.530328,610
0.0001,None,ranking,affine,l2,12.5048,139.916,0.18594,0.127869,0.278689,0.422131,0.753279,610
0.0001,None,softmax,affine,dot,12.4919,266.54,0.237563,0.204098,0.286885,0.32541,0.512295,610
0.0001,None,softmax,affine,l2,70.8138,170.688,0.267228,0.215574,0.35082,0.462295,0.646721,610
