lr,reg,loss_fn,operator,comparator,loss,pos_rank,mrr,r1,r10,r50,auc,count
0.001,1e-05,softmax,translation,l2,104.996,363.407,0.0337689,0.0151261,0.0630252,0.166387,0.356303,595
0.001,1e-05,softmax,diagonal,dot,12.776,358.387,0.02566,0.0134454,0.0445378,0.0773109,0.351261,595
0.001,1e-05,softmax,diagonal,l2,103.621,180.445,0.0319321,0.0134454,0.0445378,0.20084,0.611765,595
0.0001,0.1,ranking,translation,dot,106.107,394.017,0.0155629,0.00756303,0.0277311,0.0504202,0.289076,595
0.0001,0.1,ranking,translation,l2,12.5041,183.2,0.114427,0.0663866,0.20084,0.236975,0.665546,595
0.0001,0.1,ranking,diagonal,dot,12.5073,367.276,0.0352745,0.0159664,0.0630252,0.161345,0.35042,595
0.0001,0.1,ranking,diagonal,l2,12.5047,183.402,0.0290515,0.0117647,0.0378151,0.188235,0.612605,595
0.0001,0.1,softmax,translation,dot,12.5094,392.409,0.0123911,0.00336134,0.0252101,0.0462185,0.297479,595
0.0001,0.1,softmax,translation,l2,103.319,178.783,0.126997,0.0831933,0.202521,0.236134,0.676471,595
0.0001,0.1,softmax,diagonal,dot,104.981,363.866,0.0338979,0.0142857,0.0739496,0.166387,0.379832,595
0.0001,0.1,softmax,diagonal,l2,103.621,186.624,0.0276781,0.00840336,0.0361345,0.20084,0.616807,595
0.0001,0.001,ranking,translation,dot,106.224,399.238,0.0136965,0.00420168,0.0260504,0.0495798,0.278151,595
0.0001,0.001,ranking,translation,l2,12.5583,255.931,0.0232092,0.0151261,0.0277311,0.0470588,0.502521,595
0.0001,0.001,ranking,diagonal,dot,12.5073,366.489,0.0409109,0.0201681,0.0798319,0.167227,0.357143,595
0.0001,0.001,ranking,diagonal,l2,12.5047,189.065,0.0292081,0.012605,0.0386555,0.15042,0.631933,595
0.0001,0.001,softmax,translation,dot,12.5094,393.302,0.0145029,0.00588235,0.0294118,0.0537815,0.279832,595
0.0001,0.001,softmax,translation,l2,103.327,185.559,0.121951,0.0781513,0.197479,0.24958,0.656303,595
0.0001,0.001,softmax,diagonal,dot,104.851,360.65,0.0364236,0.0176471,0.0689076,0.168067,0.368067,595
0.0001,0.001,softmax,diagonal,l2,103.622,182.304,0.0296876,0.0117647,0.0386555,0.178992,0.630252,595
