lr,reg,loss_fn,operator,comparator,loss,pos_rank,mrr,r1,r10,r50,auc,count
0.0001,0.1,softmax,diagonal,dot,104.917,366.455,0.0202756,0.00600343,0.0248714,0.175815,0.379931,583
0.0001,0.1,softmax,diagonal,l2,103.515,190.724,0.0189992,0.00343053,0.0205832,0.153516,0.643225,583
0.0001,0.001,ranking,translation,dot,106.254,401.524,0.0123639,0.00686106,0.0128645,0.0325901,0.28988,583
0.0001,0.001,ranking,translation,l2,12.6695,238.875,0.0201247,0.00943396,0.025729,0.0497427,0.528302,583
0.0001,0.001,ranking,diagonal,dot,12.5054,370.963,0.0222493,0.0120069,0.0231561,0.165523,0.317324,583
0.0001,0.001,ranking,diagonal,l2,12.5022,191.059,0.0246374,0.00600343,0.0334477,0.203259,0.626072,583
0.0001,0.001,softmax,translation,dot,12.5076,403.921,0.0120799,0.00686106,0.0128645,0.0308748,0.265009,583
0.0001,0.001,softmax,translation,l2,103.256,227.081,0.103904,0.0694683,0.167238,0.194683,0.590051,583
0.0001,0.001,softmax,diagonal,dot,105.128,371.09,0.0280099,0.0180103,0.0274443,0.161235,0.354202,583
0.0001,0.001,softmax,diagonal,l2,103.519,190.529,0.0258102,0.0102916,0.0265866,0.168954,0.61235,583
0.0001,1e-05,ranking,translation,dot,106.224,398.864,0.0122725,0.00686106,0.0120069,0.0334477,0.249571,583
0.0001,1e-05,ranking,translation,l2,12.5018,227.602,0.101223,0.0651801,0.168096,0.198971,0.586621,583
0.0001,1e-05,ranking,diagonal,dot,12.5053,368.189,0.0203079,0.00943396,0.0188679,0.170669,0.338765,583
0.0001,1e-05,ranking,diagonal,l2,12.738,361.475,0.0151918,0.00600343,0.0214408,0.0634648,0.306175,583
0.0001,1e-05,softmax,translation,dot,12.5023,192.931,0.0241677,0.0051458,0.035163,0.194683,0.591767,583
0.0001,1e-05,softmax,translation,l2,12.5078,405.618,0.00989836,0.00343053,0.0137221,0.0317324,0.259863,583
0.0001,1e-05,softmax,diagonal,dot,90.129,209.66,0.0981998,0.067753,0.154374,0.180103,0.637221,583
0.0001,1e-05,softmax,diagonal,l2,91.7961,222.834,0.0913938,0.0506003,0.170669,0.306175,0.564322,583
0.01,None,ranking,affine,dot,14.116,191.624,0.0775537,0.0411664,0.143225,0.160377,0.62693,583
0.01,None,ranking,affine,l2,12.6972,291.56,0.0271606,0.0102916,0.0488851,0.136364,0.460549,583
0.01,None,softmax,affine,dot,94.9194,202.603,0.0946364,0.0523156,0.179245,0.181818,0.641509,583
0.01,None,softmax,affine,l2,105.166,300.843,0.0165399,0.0077187,0.016295,0.0797599,0.415094,583
0.001,None,ranking,affine,dot,12.436,180.59,0.103744,0.0651801,0.174099,0.188679,0.666381,583
0.001,None,ranking,affine,l2,12.5325,376.328,0.0101739,0.00428816,0.0111492,0.0248714,0.297599,583
0.001,None,softmax,affine,dot,86.7169,207.048,0.10129,0.067753,0.165523,0.181818,0.600343,583
0.001,None,softmax,affine,l2,103.246,230.266,0.0999589,0.0626072,0.171527,0.194683,0.590909,583
0.0001,None,ranking,affine,dot,105.088,367.25,0.0228843,0.0120069,0.0248714,0.153516,0.344768,583
0.0001,None,ranking,affine,l2,12.5017,234.458,0.101397,0.0651801,0.166381,0.19211,0.573756,583
0.0001,None,softmax,affine,dot,12.5054,367.79,0.0186511,0.0102916,0.0137221,0.139794,0.346484,583
0.0001,None,softmax,affine,l2,98.9984,248.003,0.0732911,0.0377358,0.144082,0.235849,0.53259,583
