lr,reg,loss_fn,operator,comparator,loss,pos_rank,mrr,r1,r10,r50,auc,count
0.0001,0.1,ranking,translation,l2,12.5048,140.901,0.168397,0.11794,0.247508,0.337209,0.736711,602
0.0001,0.1,ranking,diagonal,dot,12.4929,280.052,0.223299,0.197674,0.271595,0.299834,0.473422,602
0.0001,0.1,ranking,diagonal,l2,12.5052,145.597,0.214472,0.178571,0.258306,0.368771,0.708472,602
0.0001,0.1,softmax,translation,dot,12.4939,294.278,0.212389,0.184385,0.252492,0.275748,0.443522,602
0.0001,0.1,softmax,translation,l2,103.285,143.704,0.174835,0.125415,0.254153,0.386213,0.734219,602
0.0001,0.1,softmax,diagonal,dot,96.8983,275.213,0.2129,0.178571,0.27907,0.307309,0.490033,602
0.0001,0.1,softmax,diagonal,l2,103.546,155.375,0.223557,0.19103,0.259967,0.326412,0.698505,602
0.0001,0.001,ranking,translation,dot,97.8276,294.43,0.193561,0.16113,0.250831,0.272425,0.460963,602
0.0001,0.001,ranking,translation,l2,11.696,202.076,0.0910135,0.0631229,0.133721,0.148671,0.615449,602
0.0001,0.001,ranking,diagonal,dot,12.4926,271.04,0.210533,0.171927,0.273256,0.318106,0.473422,602
0.0001,0.001,ranking,diagonal,l2,12.5052,149.891,0.201656,0.16113,0.266611,0.348837,0.702658,602
0.0001,0.001,softmax,translation,dot,12.4937,288.777,0.221833,0.195183,0.254153,0.271595,0.465116,602
0.0001,0.001,softmax,translation,l2,103.285,144.599,0.160942,0.112126,0.25,0.384551,0.696844,602
0.0001,0.001,softmax,diagonal,dot,96.9654,275.547,0.228974,0.200997,0.269103,0.300664,0.472591,602
0.0001,0.001,softmax,diagonal,l2,103.537,142.428,0.207967,0.167774,0.268272,0.357973,0.710133,602
0.0001,1e-05,ranking,translation,dot,97.7664,300.003,0.201589,0.171096,0.247508,0.268272,0.433555,602
0.0001,1e-05,ranking,translation,l2,12.5048,138.93,0.179188,0.131229,0.249169,0.378738,0.754153,602
0.0001,1e-05,ranking,diagonal,dot,12.493,281.8,0.215347,0.188538,0.260797,0.299834,0.472591,602
0.0001,1e-05,ranking,diagonal,l2,12.0163,287.615,0.193072,0.166113,0.232558,0.270764,0.463455,602
