lr,reg,loss_fn,operator,comparator,loss,pos_rank,mrr,r1,r10,r50,auc,count
0.0001,0.1,softmax,diagonal,dot,104.721,345.093,0.0353317,0.0124378,0.0746269,0.216418,0.396352,603
0.0001,0.1,softmax,diagonal,l2,103.681,229.75,0.015775,0.00248756,0.0182421,0.120232,0.542289,603
0.0001,0.001,ranking,translation,dot,106.34,396.173,0.00988269,0.00497512,0.0107794,0.0298507,0.287728,603
0.0001,0.001,ranking,translation,l2,12.7741,261.42,0.013844,0.00497512,0.0207297,0.0406302,0.502488,603
0.0001,0.001,ranking,diagonal,dot,12.5074,348.279,0.0336072,0.00912106,0.0762852,0.217247,0.413765,603
0.0001,0.001,ranking,diagonal,l2,12.5053,223.91,0.0179501,0.00497512,0.0199005,0.127695,0.570481,603
0.0001,0.001,softmax,translation,dot,12.5103,392.192,0.00884139,0.00248756,0.0107794,0.0364842,0.291045,603
0.0001,0.001,softmax,translation,l2,103.288,190.935,0.166238,0.109453,0.257048,0.284411,0.657546,603
0.0001,0.001,softmax,diagonal,dot,104.716,346.474,0.0329729,0.00912106,0.0729685,0.218905,0.402156,603
0.0001,0.001,softmax,diagonal,l2,103.68,225.841,0.0190922,0.00580431,0.0215589,0.11194,0.54063,603
0.0001,1e-05,ranking,translation,dot,106.165,387.017,0.0107687,0.00580431,0.0107794,0.0348259,0.291045,603
0.0001,1e-05,ranking,translation,l2,12.5046,183.831,0.170647,0.116915,0.253731,0.281095,0.6534,603
0.0001,1e-05,ranking,diagonal,dot,12.5071,343.91,0.0373371,0.013267,0.0845771,0.217247,0.407131,603
0.0001,1e-05,ranking,diagonal,l2,12.7435,372.845,0.0132933,0.0066335,0.0174129,0.0406302,0.281924,603
0.0001,1e-05,softmax,translation,dot,12.5053,224.21,0.0209436,0.0066335,0.026534,0.117745,0.518242,603
0.0001,1e-05,softmax,translation,l2,12.5103,388.786,0.0101528,0.00331675,0.013267,0.0381426,0.309287,603
0.0001,1e-05,softmax,diagonal,dot,79.5104,184.047,0.165829,0.110282,0.253731,0.271144,0.64262,603
0.0001,1e-05,softmax,diagonal,l2,87.8185,212.863,0.156475,0.106965,0.237148,0.355721,0.599502,603
0.01,None,ranking,affine,dot,14.5926,149.655,0.15456,0.103648,0.246269,0.267828,0.682421,603
0.01,None,ranking,affine,l2,12.7293,311.701,0.0216984,0.00580431,0.0389718,0.119403,0.420398,603
0.01,None,softmax,affine,dot,91.0768,159.64,0.178801,0.126036,0.262852,0.27529,0.686567,603
0.01,None,softmax,affine,l2,104.743,294.225,0.0146713,0.00331675,0.0232172,0.092869,0.43864,603
0.001,None,ranking,affine,dot,12.4033,154.333,0.16906,0.110282,0.262023,0.276119,0.675788,603
0.001,None,ranking,affine,l2,12.5351,380.431,0.00815586,0.00331675,0.00995025,0.0240464,0.291874,603
0.001,None,softmax,affine,dot,76.6023,180.623,0.164527,0.106136,0.257048,0.271973,0.666667,603
0.001,None,softmax,affine,l2,103.276,189.934,0.172875,0.12272,0.253731,0.280265,0.637645,603
0.0001,None,ranking,affine,dot,104.613,341.75,0.0338719,0.00995025,0.0704809,0.211443,0.411277,603
0.0001,None,ranking,affine,l2,12.5045,177.746,0.169845,0.116915,0.254561,0.277778,0.669154,603
0.0001,None,softmax,affine,dot,12.5078,349.432,0.0334961,0.0124378,0.0630182,0.194859,0.378109,603
0.0001,None,softmax,affine,l2,91.899,224.981,0.141233,0.0936982,0.222222,0.313433,0.584577,603
