lr     ,reg   ,loss_fn ,operator    ,comparator ,loss                  ,pos_rank            ,mrr                   ,r1                    ,r10                   ,r50                   ,auc                   ,count
0.01   ,0.1   ,ranking ,translation ,dot        ,0.773964436449695     ,3.732556585862654   ,0.004742571126157903  ,0.0023838508962507592 ,0.012370566177647467  ,0.009650137178069304  ,0.01644759960196826   ,12.684198393626966
0.01   ,0.1   ,ranking ,translation ,l2         ,1.8724080021904066    ,7.769284065400681   ,0.005157763888439337  ,0.005314098389713492  ,0.0051519385563968964 ,0.0017461457238411933 ,0.011371129612605191  ,12.684198393626966
0.01   ,0.1   ,ranking ,diagonal    ,dot        ,0.567730178478783     ,4.331872753850875   ,0.0020504867134956573 ,0.0013400467973254597 ,0.004496565456731021  ,0.004392942269899148  ,0.01461723472100276   ,12.684198393626966
0.01   ,0.1   ,ranking ,diagonal    ,l2         ,1.4654852059604322    ,8.205853317398903   ,0.004096627178817011  ,0.003120901353658373  ,0.009022718142678637  ,0.0072208270565081376 ,0.019418450727765744  ,12.684198393626966
0.01   ,0.1   ,softmax ,translation ,dot        ,0.10702083909220649   ,4.0776670617727895  ,0.008954983030444863  ,0.006390700387455372  ,0.011051515401367663  ,0.010610614779549771  ,0.022152220089392598  ,12.684198393626966
0.01   ,0.1   ,softmax ,translation ,l2         ,0.03464508943879702   ,7.277634337857035   ,0.004728721193585711  ,0.003642889557611589  ,0.006616519262337931  ,0.0055594715410329735 ,0.006356787256328648  ,12.684198393626966
0.01   ,0.1   ,softmax ,diagonal    ,dot        ,0.03641770021416629   ,15.95046601200103   ,0.011497774747701786  ,0.00865593095992697   ,0.021716701009182365  ,0.021484307092438943  ,0.030037626881407715  ,12.684198393626966
0.01   ,0.1   ,softmax ,diagonal    ,l2         ,0.012127929199441409  ,5.137983283567799   ,0.003205912371783663  ,0.0028263578510553515 ,0.004722497050172597  ,0.0017573042486212303 ,0.02974831957532317   ,12.684198393626966
0.01   ,0.001 ,ranking ,translation ,dot        ,1.1925019478204435    ,4.557533860421547   ,0.008093339916389415  ,0.005944500881393567  ,0.011557045383660995  ,0.010785730089129596  ,0.0031170762297740196 ,12.684198393626966
0.01   ,0.001 ,ranking ,translation ,l2         ,0.8672760921413624    ,3.8732143699459236  ,0.009394409146224504  ,0.011244620565506968  ,0.005771442704288844  ,0.006673037006407864  ,0.03149159482570973   ,12.684198393626966
0.01   ,0.001 ,ranking ,diagonal    ,dot        ,0.4369950419245813    ,2.242920566285543   ,0.004112781969529735  ,0.003910123999679124  ,0.006265529216452687  ,0.008837035528702799  ,0.014153828441646275  ,12.684198393626966
0.01   ,0.001 ,ranking ,diagonal    ,l2         ,1.027004165305848     ,4.297601889426226   ,0.0053228767059426306 ,0.003033554826067193  ,0.015494435143481533  ,0.010978327221191554  ,0.0052984928045624454 ,12.684198393626966
0.01   ,0.001 ,softmax ,translation ,dot        ,0.647538415848822     ,1.6382405195819045  ,0.0028019289657107453 ,0.00150929850991188   ,0.006447435580308053  ,0.004324885942490918  ,0.009805111773401123  ,12.684198393626966
0.01   ,0.001 ,softmax ,translation ,l2         ,0.07534349488988583   ,4.858911011967829   ,0.0035368604093963863 ,0.0008184161818211239 ,0.010508451106926584  ,0.009816599920542757  ,0.010609167681250435  ,12.684198393626966
0.01   ,0.001 ,softmax ,diagonal    ,dot        ,0.03560234074701694   ,13.952744270094932  ,0.004231608252977427  ,0.003777755912852085  ,0.005880328666740396  ,0.019791390760687397  ,0.031992745274862254  ,12.684198393626966
0.01   ,0.001 ,softmax ,diagonal    ,l2         ,0.023031041854177797  ,5.475930687005542   ,0.004601518833554369  ,0.003267868577868795  ,0.012276146018826739  ,0.011468103073985492  ,0.01914510785785466   ,12.684198393626966
0.01   ,1e-05 ,ranking ,translation ,dot        ,0.025676102161781057  ,7.690351400727205   ,0.004133427501077848  ,0.002542564984896595  ,0.007566699553085657  ,0.013721351939951108  ,0.01771550362441515   ,12.684198393626966
0.01   ,1e-05 ,ranking ,translation ,l2         ,0.7094396865758843    ,4.728325731400299   ,0.005593005528932245  ,0.002839628539087463  ,0.010893171602226576  ,0.010082910701886738  ,0.025280882821258854  ,12.684198393626966
0.01   ,1e-05 ,ranking ,diagonal    ,dot        ,0.5706209093804947    ,5.000609829477466   ,0.0035273632100416823 ,0.0040681957476694204 ,0.0027806664968432772 ,0.003557869753096653  ,0.01820401693766149   ,12.684198393626966
0.01   ,1e-05 ,ranking ,diagonal    ,l2         ,1.1074405928385802    ,44.24872206817579   ,0.0046230628837023915 ,0.002655029123786697  ,0.010579780798927527  ,0.02681193820375957   ,0.06289934590014959   ,12.684198393626966
0.01   ,1e-05 ,softmax ,translation ,dot        ,44.20511052373419     ,59.35755260004128   ,0.044647187631996106  ,0.030475982574463822  ,0.07823600030356868   ,0.06395543727113608   ,0.1113229344874132    ,12.684198393626966
0.01   ,1e-05 ,softmax ,translation ,l2         ,0.04485727985015997   ,96.47026029127665   ,0.03800496305259208   ,0.0238197103426595    ,0.07519814027019832   ,0.0774200788517782    ,0.179636992987401     ,12.684198393626966
0.01   ,1e-05 ,softmax ,diagonal    ,dot        ,51.798891776197515    ,28.897783171416837  ,0.01301745041594039   ,0.0053895688841893675 ,0.031372861725462664  ,0.05686557745715378   ,0.07122254859710278   ,12.684198393626966
0.01   ,1e-05 ,softmax ,diagonal    ,l2         ,53.15373529303677     ,61.927301735359194  ,0.0068695927260807995 ,0.004402009661403402  ,0.01838372216852966   ,0.027624377851254652  ,0.10923355393630454   ,12.684198393626966
