lr,reg,loss_fn,operator,comparator,loss,pos_rank,mrr,r1,r10,r50,auc,count
0.001,1e-05,ranking,diagonal,dot,12.5021,233.789,0.0136683,0.00686106,0.00857633,0.0265866,0.542024,583
0.001,1e-05,ranking,diagonal,l2,12.5358,399.328,0.00990384,0.00428816,0.0102916,0.0214408,0.283019,583
0.001,1e-05,softmax,translation,dot,103.264,231.821,0.0956253,0.058319,0.167238,0.196398,0.57976,583
0.001,1e-05,softmax,translation,l2,105.067,367.654,0.0212068,0.0111492,0.0180103,0.162093,0.34048,583
0.001,1e-05,softmax,diagonal,dot,12.8099,352.896,0.0226301,0.0120069,0.0325901,0.0917667,0.349914,583
0.001,1e-05,softmax,diagonal,l2,103.516,195.959,0.0207952,0.00857633,0.016295,0.150943,0.605489,583
0.0001,0.1,ranking,translation,dot,106.268,400.555,0.0110136,0.0051458,0.0111492,0.0377358,0.264151,583
0.0001,0.1,ranking,translation,l2,12.5017,228.949,0.0957012,0.058319,0.165523,0.201544,0.602916,583
0.0001,0.1,ranking,diagonal,dot,12.5055,372.468,0.0251576,0.0154374,0.0205832,0.160377,0.361063,583
0.0001,0.1,ranking,diagonal,l2,12.5022,198.54,0.0244653,0.0120069,0.0222985,0.142367,0.606346,583
0.0001,0.1,softmax,translation,dot,12.5073,396.329,0.0103581,0.00343053,0.0102916,0.0428816,0.280446,583
0.0001,0.1,softmax,translation,l2,103.259,228.577,0.0990532,0.0617496,0.169811,0.19554,0.577187,583
0.0001,0.1,softmax,diagonal,dot,104.917,366.455,0.0202756,0.00600343,0.0248714,0.175815,0.379931,583
0.0001,0.1,softmax,diagonal,l2,103.515,190.724,0.0189992,0.00343053,0.0205832,0.153516,0.643225,583
0.0001,0.001,ranking,translation,dot,106.254,401.524,0.0123639,0.00686106,0.0128645,0.0325901,0.28988,583
0.0001,0.001,ranking,translation,l2,12.6695,238.875,0.0201247,0.00943396,0.025729,0.0497427,0.528302,583
0.0001,0.001,ranking,diagonal,dot,12.5054,370.963,0.0222493,0.0120069,0.0231561,0.165523,0.317324,583
0.0001,0.001,ranking,diagonal,l2,12.5022,191.059,0.0246374,0.00600343,0.0334477,0.203259,0.626072,583
0.0001,0.001,softmax,translation,dot,12.5076,403.921,0.0120799,0.00686106,0.0128645,0.0308748,0.265009,583
